"","datetimeAK","temp.water.SDS","DO.obs.SDS","temp.water.SUS","DO.obs.SUS","Site"
"358",2022-06-18 07:15:00,2.629,12.721,2.634,12.691,"SHOV"
"359",2022-06-18 07:30:00,2.649,12.705,2.697,12.679,"SHOV"
"360",2022-06-18 07:45:00,2.712,12.694,2.76,12.667,"SHOV"
"361",2022-06-18 08:00:00,2.775,12.662,2.802,12.666,"SHOV"
"362",2022-06-18 08:15:00,2.859,12.637,2.906,12.632,"SHOV"
"363",2022-06-18 08:30:00,2.942,12.612,3.01,12.619,"SHOV"
"364",2022-06-18 08:45:00,3.067,12.576,3.104,12.576,"SHOV"
"365",2022-06-18 09:00:00,3.171,12.551,3.176,12.557,"SHOV"
"366",2022-06-18 09:15:00,3.233,12.524,3.238,12.548,"SHOV"
"367",2022-06-18 09:30:00,3.316,12.486,3.393,12.523,"SHOV"
"368",2022-06-18 09:45:00,3.481,12.446,3.527,12.471,"SHOV"
"369",2022-06-18 10:00:00,3.614,12.405,3.651,12.433,"SHOV"
"370",2022-06-18 10:15:00,3.758,12.353,3.794,12.392,"SHOV"
"371",2022-06-18 10:30:00,3.881,12.322,3.886,12.37,"SHOV"
"372",2022-06-18 10:45:00,3.962,12.303,3.978,12.309,"SHOV"
"373",2022-06-18 11:00:00,4.074,12.254,4.059,12.293,"SHOV"
"374",2022-06-18 11:15:00,4.125,12.235,4.059,12.296,"SHOV"
"375",2022-06-18 11:30:00,4.125,12.233,4.11,12.273,"SHOV"
"376",2022-06-18 11:45:00,4.186,12.225,4.333,12.211,"SHOV"
"377",2022-06-18 12:00:00,4.46,12.139,4.566,12.155,"SHOV"
"378",2022-06-18 12:15:00,4.732,12.049,4.797,12.088,"SHOV"
"379",2022-06-18 12:30:00,4.962,11.989,5.057,12.028,"SHOV"
"380",2022-06-18 12:45:00,5.221,11.896,5.306,11.94,"SHOV"
"381",2022-06-18 13:00:00,5.45,11.835,5.553,11.877,"SHOV"
"382",2022-06-18 13:15:00,5.687,11.756,5.77,11.809,"SHOV"
"383",2022-06-18 13:30:00,5.913,11.698,5.986,11.752,"SHOV"
"384",2022-06-18 13:45:00,6.109,11.647,6.153,11.702,"SHOV"
"385",2022-06-18 14:00:00,6.255,11.598,6.241,11.669,"SHOV"
"386",2022-06-18 14:15:00,6.362,11.557,6.387,11.639,"SHOV"
"387",2022-06-18 14:30:00,6.499,11.538,6.503,11.598,"SHOV"
"388",2022-06-18 14:45:00,6.615,11.486,6.658,11.569,"SHOV"
"389",2022-06-18 15:00:00,6.76,11.454,6.823,11.514,"SHOV"
"390",2022-06-18 15:15:00,6.924,11.403,6.958,11.471,"SHOV"
"391",2022-06-18 15:30:00,7.059,11.368,7.044,11.451,"SHOV"
"392",2022-06-18 15:45:00,7.145,11.338,7.131,11.422,"SHOV"
"393",2022-06-18 16:00:00,7.231,11.323,7.14,11.421,"SHOV"
"394",2022-06-18 16:15:00,7.212,11.326,7.092,11.43,"SHOV"
"395",2022-06-18 16:30:00,7.145,11.34,7.054,11.441,"SHOV"
"396",2022-06-18 16:45:00,7.107,11.337,7.034,11.444,"SHOV"
"397",2022-06-18 17:00:00,7.097,11.359,7.025,11.442,"SHOV"
"398",2022-06-18 17:15:00,7.088,11.357,6.967,11.459,"SHOV"
"399",2022-06-18 17:30:00,7.02,11.379,6.88,11.489,"SHOV"
"400",2022-06-18 17:45:00,6.905,11.419,6.803,11.491,"SHOV"
"401",2022-06-18 18:00:00,6.857,11.434,6.784,11.504,"SHOV"
"402",2022-06-18 18:15:00,6.847,11.419,6.726,11.523,"SHOV"
"403",2022-06-18 18:30:00,6.76,11.446,6.668,11.532,"SHOV"
"404",2022-06-18 18:45:00,6.741,11.451,6.561,11.562,"SHOV"
"405",2022-06-18 19:00:00,6.605,11.479,6.464,11.591,"SHOV"
"406",2022-06-18 19:15:00,6.489,11.537,6.348,11.612,"SHOV"
"407",2022-06-18 19:30:00,6.372,11.55,6.221,11.66,"SHOV"
"408",2022-06-18 19:45:00,6.255,11.598,6.114,11.676,"SHOV"
"409",2022-06-18 20:00:00,6.128,11.641,6.026,11.712,"SHOV"
"410",2022-06-18 20:15:00,6.079,11.655,5.928,11.736,"SHOV"
"411",2022-06-18 20:30:00,5.962,11.712,5.82,11.759,"SHOV"
"412",2022-06-18 20:45:00,5.824,11.742,5.682,11.789,"SHOV"
"413",2022-06-18 21:00:00,5.687,11.777,5.543,11.832,"SHOV"
"414",2022-06-18 21:15:00,5.578,11.801,5.425,11.867,"SHOV"
"415",2022-06-18 21:30:00,5.41,11.856,5.266,11.91,"SHOV"
"416",2022-06-18 21:45:00,5.261,11.912,5.127,11.939,"SHOV"
"417",2022-06-18 22:00:00,5.102,11.967,4.957,11.983,"SHOV"
"418",2022-06-18 22:15:00,4.942,12.011,4.797,12.032,"SHOV"
"419",2022-06-18 22:30:00,4.772,12.063,4.656,12.055,"SHOV"
"420",2022-06-18 22:45:00,4.601,12.105,4.465,12.122,"SHOV"
"421",2022-06-18 23:00:00,4.46,12.139,4.283,12.171,"SHOV"
"422",2022-06-18 23:15:00,4.247,12.211,4.141,12.21,"SHOV"
"423",2022-06-18 23:30:00,4.115,12.256,3.978,12.264,"SHOV"
"424",2022-06-18 23:45:00,3.952,12.317,3.866,12.297,"SHOV"
"425",2022-06-19 00:00:00,3.819,12.352,3.733,12.341,"SHOV"
"426",2022-06-19 00:15:00,3.686,12.406,3.61,12.383,"SHOV"
"427",2022-06-19 00:30:00,3.584,12.435,3.548,12.398,"SHOV"
"428",2022-06-19 00:45:00,3.522,12.455,3.466,12.42,"SHOV"
"429",2022-06-19 01:00:00,3.429,12.48,3.373,12.455,"SHOV"
"430",2022-06-19 01:15:00,3.347,12.516,3.321,12.475,"SHOV"
"431",2022-06-19 01:30:00,3.316,12.515,3.259,12.486,"SHOV"
"432",2022-06-19 01:45:00,3.243,12.533,3.207,12.497,"SHOV"
"433",2022-06-19 02:00:00,3.181,12.552,3.135,12.516,"SHOV"
"434",2022-06-19 02:15:00,3.15,12.549,3.083,12.547,"SHOV"
"435",2022-06-19 02:30:00,3.077,12.588,3.052,12.55,"SHOV"
"436",2022-06-19 02:45:00,3.036,12.616,2.969,12.581,"SHOV"
"437",2022-06-19 03:00:00,2.994,12.622,2.948,12.584,"SHOV"
"438",2022-06-19 03:15:00,2.911,12.653,2.896,12.609,"SHOV"
"439",2022-06-19 03:30:00,2.879,12.672,2.854,12.611,"SHOV"
"440",2022-06-19 03:45:00,2.859,12.672,2.823,12.622,"SHOV"
"441",2022-06-19 04:00:00,2.796,12.703,2.802,12.646,"SHOV"
"442",2022-06-19 04:15:00,2.754,12.713,2.749,12.655,"SHOV"
"443",2022-06-19 04:30:00,2.765,12.714,2.718,12.674,"SHOV"
"444",2022-06-19 04:45:00,2.754,12.715,2.739,12.665,"SHOV"
"445",2022-06-19 05:00:00,2.712,12.725,2.708,12.691,"SHOV"
"446",2022-06-19 05:15:00,2.691,12.735,2.697,12.676,"SHOV"
"447",2022-06-19 05:30:00,2.702,12.723,2.697,12.693,"SHOV"
"448",2022-06-19 05:45:00,2.712,12.743,2.697,12.694,"SHOV"
"449",2022-06-19 06:00:00,2.723,12.732,2.708,12.698,"SHOV"
"450",2022-06-19 06:15:00,2.733,12.724,2.76,12.686,"SHOV"
"451",2022-06-19 06:30:00,2.754,12.696,2.77,12.698,"SHOV"
"452",2022-06-19 06:45:00,2.765,12.723,2.802,12.678,"SHOV"
"453",2022-06-19 07:00:00,2.806,12.715,2.823,12.681,"SHOV"
"454",2022-06-19 07:15:00,2.838,12.704,2.854,12.688,"SHOV"
"455",2022-06-19 07:30:00,2.869,12.698,2.896,12.684,"SHOV"
"456",2022-06-19 07:45:00,2.942,12.663,2.948,12.667,"SHOV"
"457",2022-06-19 08:00:00,2.994,12.642,3.062,12.625,"SHOV"
"458",2022-06-19 08:15:00,3.046,12.635,3.124,12.626,"SHOV"
"459",2022-06-19 08:30:00,3.171,12.598,3.238,12.599,"SHOV"
"460",2022-06-19 08:45:00,3.316,12.537,3.373,12.557,"SHOV"
"461",2022-06-19 09:00:00,3.439,12.514,3.466,12.538,"SHOV"
"462",2022-06-19 09:15:00,3.532,12.486,3.599,12.499,"SHOV"
"463",2022-06-19 09:30:00,3.676,12.44,3.743,12.466,"SHOV"
"464",2022-06-19 09:45:00,3.819,12.392,3.876,12.42,"SHOV"
"465",2022-06-19 10:00:00,3.942,12.347,3.937,12.419,"SHOV"
"466",2022-06-19 10:15:00,4.034,12.331,3.988,12.405,"SHOV"
"467",2022-06-19 10:30:00,4.074,12.305,4.059,12.383,"SHOV"
"468",2022-06-19 10:45:00,4.115,12.304,4.11,12.354,"SHOV"
"469",2022-06-19 11:00:00,4.156,12.284,4.151,12.343,"SHOV"
"470",2022-06-19 11:15:00,4.217,12.27,4.171,12.332,"SHOV"
"471",2022-06-19 11:30:00,4.267,12.251,4.273,12.314,"SHOV"
"472",2022-06-19 11:45:00,4.369,12.221,4.333,12.293,"SHOV"
"473",2022-06-19 12:00:00,4.439,12.202,4.364,12.292,"SHOV"
"474",2022-06-19 12:15:00,4.439,12.19,4.424,12.229,"SHOV"
"475",2022-06-19 12:30:00,4.429,12.202,4.414,12.246,"SHOV"
"476",2022-06-19 12:45:00,4.51,12.185,4.445,12.244,"SHOV"
"477",2022-06-19 13:00:00,4.5,12.184,4.424,12.236,"SHOV"
"478",2022-06-19 13:15:00,4.45,12.21,4.435,12.242,"SHOV"
"479",2022-06-19 13:30:00,4.48,12.185,4.475,12.247,"SHOV"
"480",2022-06-19 13:45:00,4.571,12.163,4.646,12.183,"SHOV"
"481",2022-06-19 14:00:00,4.721,12.127,4.676,12.194,"SHOV"
"482",2022-06-19 14:15:00,4.752,12.13,4.777,12.158,"SHOV"
"483",2022-06-19 14:30:00,4.862,12.086,4.877,12.139,"SHOV"
"484",2022-06-19 14:45:00,4.932,12.045,4.887,12.141,"SHOV"
"485",2022-06-19 15:00:00,4.952,12.074,4.887,12.126,"SHOV"
"486",2022-06-19 15:15:00,4.972,12.049,5.027,12.093,"SHOV"
"487",2022-06-19 15:30:00,5.112,12.001,5.077,12.077,"SHOV"
"488",2022-06-19 15:45:00,5.142,11.996,5.147,12.064,"SHOV"
"489",2022-06-19 16:00:00,5.231,11.974,5.147,12.062,"SHOV"
"490",2022-06-19 16:15:00,5.201,11.967,5.147,12.05,"SHOV"
"491",2022-06-19 16:30:00,5.201,11.972,5.167,12.027,"SHOV"
"492",2022-06-19 16:45:00,5.221,11.966,5.216,12.028,"SHOV"
"493",2022-06-19 17:00:00,5.281,11.952,5.286,12.009,"SHOV"
"494",2022-06-19 17:15:00,5.331,11.943,5.345,11.988,"SHOV"
"495",2022-06-19 17:30:00,5.44,11.92,5.405,11.985,"SHOV"
"496",2022-06-19 17:45:00,5.479,11.892,5.504,11.94,"SHOV"
"497",2022-06-19 18:00:00,5.598,11.853,5.573,11.931,"SHOV"
"498",2022-06-19 18:15:00,5.687,11.823,5.613,11.915,"SHOV"
"499",2022-06-19 18:30:00,5.697,11.831,5.593,11.911,"SHOV"
"500",2022-06-19 18:45:00,5.637,11.834,5.553,11.91,"SHOV"
"501",2022-06-19 19:00:00,5.568,11.863,5.474,11.936,"SHOV"
"502",2022-06-19 19:15:00,5.509,11.885,5.375,11.977,"SHOV"
"503",2022-06-19 19:30:00,5.4,11.909,5.276,11.994,"SHOV"
"504",2022-06-19 19:45:00,5.281,11.926,5.216,12.012,"SHOV"
"505",2022-06-19 20:00:00,5.231,11.965,5.117,12.041,"SHOV"
"506",2022-06-19 20:15:00,5.152,11.997,5.087,12.038,"SHOV"
"507",2022-06-19 20:30:00,5.112,11.99,5.017,12.064,"SHOV"
"508",2022-06-19 20:45:00,5.052,12.033,4.947,12.08,"SHOV"
"509",2022-06-19 21:00:00,4.982,12.051,4.877,12.105,"SHOV"
"510",2022-06-19 21:15:00,4.912,12.063,4.807,12.119,"SHOV"
"511",2022-06-19 21:30:00,4.862,12.026,4.787,12.118,"SHOV"
"512",2022-06-19 21:45:00,4.802,12.071,4.727,12.139,"SHOV"
"513",2022-06-19 22:00:00,4.752,12.027,4.656,12.16,"SHOV"
"514",2022-06-19 22:15:00,4.661,12.109,4.586,12.178,"SHOV"
"515",2022-06-19 22:30:00,4.591,12.183,4.495,12.211,"SHOV"
"516",2022-06-19 22:45:00,4.49,12.21,4.414,12.211,"SHOV"
"517",2022-06-19 23:00:00,4.389,12.233,4.313,12.247,"SHOV"
"518",2022-06-19 23:15:00,4.298,12.271,4.192,12.289,"SHOV"
"519",2022-06-19 23:30:00,4.156,12.284,4.08,12.318,"SHOV"
"520",2022-06-19 23:45:00,4.044,12.336,3.958,12.353,"SHOV"
"521",2022-06-20 00:00:00,3.942,12.391,3.845,12.386,"SHOV"
"522",2022-06-20 00:15:00,3.86,12.402,3.743,12.433,"SHOV"
"523",2022-06-20 00:30:00,3.758,12.455,3.681,12.44,"SHOV"
"524",2022-06-20 00:45:00,3.666,12.482,3.589,12.461,"SHOV"
"525",2022-06-20 01:00:00,3.573,12.493,3.538,12.468,"SHOV"
"526",2022-06-20 01:15:00,3.501,12.507,3.455,12.498,"SHOV"
"527",2022-06-20 01:30:00,3.45,12.536,3.362,12.537,"SHOV"
"528",2022-06-20 01:45:00,3.357,12.56,3.29,12.553,"SHOV"
"529",2022-06-20 02:00:00,3.253,12.512,3.207,12.574,"SHOV"
"530",2022-06-20 02:15:00,3.181,12.604,3.166,12.591,"SHOV"
"531",2022-06-20 02:30:00,3.108,12.532,3.052,12.631,"SHOV"
"532",2022-06-20 02:45:00,3.056,12.67,3,12.653,"SHOV"
"533",2022-06-20 03:00:00,2.984,12.691,2.937,12.676,"SHOV"
"534",2022-06-20 03:15:00,2.942,12.719,2.906,12.696,"SHOV"
"535",2022-06-20 03:30:00,2.89,12.745,2.854,12.712,"SHOV"
"536",2022-06-20 03:45:00,2.806,12.769,2.812,12.71,"SHOV"
"537",2022-06-20 04:00:00,2.786,12.783,2.749,12.751,"SHOV"
"538",2022-06-20 04:15:00,2.754,12.781,2.729,12.753,"SHOV"
"539",2022-06-20 04:30:00,2.712,12.811,2.718,12.755,"SHOV"
"540",2022-06-20 04:45:00,2.712,12.81,2.666,12.781,"SHOV"
"541",2022-06-20 05:00:00,2.639,12.723,2.634,12.783,"SHOV"
"542",2022-06-20 05:15:00,2.618,12.718,2.603,12.809,"SHOV"
"543",2022-06-20 05:30:00,2.608,12.765,2.603,12.814,"SHOV"
"544",2022-06-20 05:45:00,2.587,12.737,2.592,12.81,"SHOV"
"545",2022-06-20 06:00:00,2.566,12.783,2.571,12.831,"SHOV"
"546",2022-06-20 06:15:00,2.576,12.842,2.571,12.851,"SHOV"
"547",2022-06-20 06:30:00,2.566,12.81,2.571,12.859,"SHOV"
"548",2022-06-20 06:45:00,2.566,12.775,2.582,12.833,"SHOV"
"549",2022-06-20 07:00:00,2.566,12.855,2.571,12.854,"SHOV"
"550",2022-06-20 07:15:00,2.587,12.773,2.571,12.853,"SHOV"
"551",2022-06-20 07:30:00,2.587,12.868,2.582,12.85,"SHOV"
"552",2022-06-20 07:45:00,2.597,12.766,2.613,12.84,"SHOV"
"553",2022-06-20 08:00:00,2.608,12.767,2.624,12.851,"SHOV"
"554",2022-06-20 08:15:00,2.608,12.862,2.645,12.863,"SHOV"
"555",2022-06-20 08:30:00,2.67,12.769,2.708,12.837,"SHOV"
"556",2022-06-20 08:45:00,2.744,12.767,2.802,12.816,"SHOV"
"557",2022-06-20 09:00:00,2.817,12.801,2.896,12.793,"SHOV"
"558",2022-06-20 09:15:00,2.932,12.767,3,12.755,"SHOV"
"559",2022-06-20 09:30:00,3.036,12.742,3.083,12.748,"SHOV"
"560",2022-06-20 09:45:00,3.181,12.688,3.28,12.672,"SHOV"
"561",2022-06-20 10:00:00,3.316,12.634,3.383,12.653,"SHOV"
"562",2022-06-20 10:15:00,3.439,12.591,3.517,12.604,"SHOV"
"563",2022-06-20 10:30:00,3.584,12.534,3.661,12.568,"SHOV"
"564",2022-06-20 10:45:00,3.758,12.486,3.815,12.531,"SHOV"
"565",2022-06-20 11:00:00,3.932,12.448,4.008,12.467,"SHOV"
"566",2022-06-20 11:15:00,4.156,12.369,4.202,12.406,"SHOV"
"567",2022-06-20 11:30:00,4.379,12.288,4.414,12.352,"SHOV"
"568",2022-06-20 11:45:00,4.56,12.231,4.596,12.301,"SHOV"
"569",2022-06-20 12:00:00,4.812,12.153,4.797,12.221,"SHOV"
"570",2022-06-20 12:15:00,4.962,12.12,4.967,12.178,"SHOV"
"571",2022-06-20 12:30:00,5.122,12.083,5.137,12.131,"SHOV"
"572",2022-06-20 12:45:00,5.281,12.056,5.345,12.059,"SHOV"
"573",2022-06-20 13:00:00,5.469,11.961,5.504,12.016,"SHOV"
"574",2022-06-20 13:15:00,5.627,11.907,5.652,11.985,"SHOV"
"575",2022-06-20 13:30:00,5.756,11.882,5.8,11.933,"SHOV"
"576",2022-06-20 13:45:00,5.933,11.86,5.986,11.885,"SHOV"
"577",2022-06-20 14:00:00,6.128,11.762,6.133,11.838,"SHOV"
"578",2022-06-20 14:15:00,6.275,11.732,6.319,11.79,"SHOV"
"579",2022-06-20 14:30:00,6.421,11.721,6.455,11.752,"SHOV"
"580",2022-06-20 14:45:00,6.528,11.69,6.6,11.696,"SHOV"
"581",2022-06-20 15:00:00,6.702,11.635,6.774,11.669,"SHOV"
"582",2022-06-20 15:15:00,6.857,11.6,6.929,11.6,"SHOV"
"583",2022-06-20 15:30:00,6.991,11.535,7.025,11.585,"SHOV"
"584",2022-06-20 15:45:00,7.126,11.508,7.14,11.546,"SHOV"
"585",2022-06-20 16:00:00,7.231,11.47,7.265,11.515,"SHOV"
"586",2022-06-20 16:15:00,7.346,11.472,7.379,11.483,"SHOV"
"587",2022-06-20 16:30:00,7.442,11.415,7.303,11.509,"SHOV"
"588",2022-06-20 16:45:00,7.327,11.393,7.207,11.523,"SHOV"
"589",2022-06-20 17:00:00,7.26,11.416,7.188,11.512,"SHOV"
"590",2022-06-20 17:15:00,7.212,11.439,7.121,11.534,"SHOV"
"591",2022-06-20 17:30:00,7.126,11.465,6.948,11.58,"SHOV"
"592",2022-06-20 17:45:00,6.914,11.506,6.755,11.637,"SHOV"
"593",2022-06-20 18:00:00,6.75,11.535,6.581,11.669,"SHOV"
"594",2022-06-20 18:15:00,6.557,11.585,6.435,11.721,"SHOV"
"595",2022-06-20 18:30:00,6.382,11.641,6.241,11.757,"SHOV"
"596",2022-06-20 18:45:00,6.246,11.674,6.114,11.804,"SHOV"
"597",2022-06-20 19:00:00,6.089,11.74,5.957,11.845,"SHOV"
"598",2022-06-20 19:15:00,5.952,11.763,5.829,11.879,"SHOV"
"599",2022-06-20 19:30:00,5.854,11.8,5.721,11.92,"SHOV"
"600",2022-06-20 19:45:00,5.716,11.848,5.593,11.954,"SHOV"
"601",2022-06-20 20:00:00,5.598,11.874,5.474,11.995,"SHOV"
"602",2022-06-20 20:15:00,5.45,11.931,5.385,12.005,"SHOV"
"603",2022-06-20 20:30:00,5.35,11.955,5.276,12.051,"SHOV"
"604",2022-06-20 20:45:00,5.291,11.961,5.186,12.07,"SHOV"
"605",2022-06-20 21:00:00,5.191,11.995,5.107,12.101,"SHOV"
"606",2022-06-20 21:15:00,5.122,12.012,5.027,12.117,"SHOV"
"607",2022-06-20 21:30:00,5.012,12.041,4.937,12.141,"SHOV"
"608",2022-06-20 21:45:00,4.932,12.052,4.857,12.168,"SHOV"
"609",2022-06-20 22:00:00,4.852,12.09,4.737,12.196,"SHOV"
"610",2022-06-20 22:15:00,4.742,12.1,4.656,12.215,"SHOV"
"611",2022-06-20 22:30:00,4.651,12.134,4.596,12.232,"SHOV"
"612",2022-06-20 22:45:00,4.55,12.145,4.475,12.276,"SHOV"
"613",2022-06-20 23:00:00,4.47,12.168,4.384,12.282,"SHOV"
"614",2022-06-20 23:15:00,4.379,12.184,4.313,12.306,"SHOV"
"615",2022-06-20 23:30:00,4.298,12.21,4.222,12.314,"SHOV"
"616",2022-06-20 23:45:00,4.217,12.239,4.12,12.359,"SHOV"
"617",2022-06-21 00:00:00,4.105,12.288,4.008,12.389,"SHOV"
"618",2022-06-21 00:15:00,3.983,12.327,3.937,12.421,"SHOV"
"619",2022-06-21 00:30:00,3.922,12.335,3.845,12.43,"SHOV"
"620",2022-06-21 00:45:00,3.809,12.381,3.733,12.472,"SHOV"
"621",2022-06-21 01:00:00,3.707,12.396,3.63,12.496,"SHOV"
"622",2022-06-21 01:15:00,3.604,12.42,3.507,12.552,"SHOV"
"623",2022-06-21 01:30:00,3.491,12.459,3.404,12.571,"SHOV"
"624",2022-06-21 01:45:00,3.378,12.485,3.331,12.61,"SHOV"
"625",2022-06-21 02:00:00,3.316,12.512,3.249,12.637,"SHOV"
"626",2022-06-21 02:15:00,3.233,12.557,3.197,12.642,"SHOV"
"627",2022-06-21 02:30:00,3.171,12.619,3.124,12.664,"SHOV"
"628",2022-06-21 02:45:00,3.129,12.552,3.062,12.687,"SHOV"
"629",2022-06-21 03:00:00,3.025,12.623,3.01,12.704,"SHOV"
"630",2022-06-21 03:15:00,2.984,12.617,2.927,12.749,"SHOV"
"631",2022-06-21 03:30:00,2.9,12.663,2.885,12.739,"SHOV"
"632",2022-06-21 03:45:00,2.869,12.665,2.843,12.749,"SHOV"
"633",2022-06-21 04:00:00,2.806,12.687,2.77,12.775,"SHOV"
"634",2022-06-21 04:15:00,2.754,12.711,2.739,12.805,"SHOV"
"635",2022-06-21 04:30:00,2.712,12.718,2.729,12.802,"SHOV"
"636",2022-06-21 04:45:00,2.723,12.718,2.687,12.826,"SHOV"
"637",2022-06-21 05:00:00,2.723,12.741,2.687,12.828,"SHOV"
"638",2022-06-21 05:15:00,2.67,12.763,2.655,12.845,"SHOV"
"639",2022-06-21 05:30:00,2.67,12.769,2.676,12.818,"SHOV"
"640",2022-06-21 05:45:00,2.66,12.785,2.666,12.848,"SHOV"
"641",2022-06-21 06:00:00,2.702,12.762,2.708,12.828,"SHOV"
"642",2022-06-21 06:15:00,2.723,12.751,2.739,12.825,"SHOV"
"643",2022-06-21 06:30:00,2.744,12.742,2.739,12.843,"SHOV"
"644",2022-06-21 06:45:00,2.744,12.77,2.739,12.845,"SHOV"
"645",2022-06-21 07:00:00,2.775,12.746,2.77,12.835,"SHOV"
"646",2022-06-21 07:15:00,2.786,12.745,2.791,12.828,"SHOV"
"647",2022-06-21 07:30:00,2.806,12.777,2.833,12.817,"SHOV"
"648",2022-06-21 07:45:00,2.869,12.735,2.843,12.816,"SHOV"
"649",2022-06-21 08:00:00,2.869,12.742,2.864,12.811,"SHOV"
"650",2022-06-21 08:15:00,2.869,12.753,2.885,12.81,"SHOV"
"651",2022-06-21 08:30:00,2.89,12.741,2.969,12.791,"SHOV"
"652",2022-06-21 08:45:00,3.015,12.717,3.052,12.753,"SHOV"
"653",2022-06-21 09:00:00,3.119,12.697,3.135,12.751,"SHOV"
"654",2022-06-21 09:15:00,3.181,12.677,3.3,12.694,"SHOV"
"655",2022-06-21 09:30:00,3.336,12.63,3.414,12.644,"SHOV"
"656",2022-06-21 09:45:00,3.481,12.566,3.538,12.628,"SHOV"
"657",2022-06-21 10:00:00,3.625,12.541,3.681,12.58,"SHOV"
"658",2022-06-21 10:15:00,3.768,12.502,3.815,12.553,"SHOV"
"659",2022-06-21 10:30:00,3.911,12.461,3.968,12.507,"SHOV"
"660",2022-06-21 10:45:00,4.044,12.437,4.141,12.457,"SHOV"
"661",2022-06-21 11:00:00,4.257,12.355,4.263,12.424,"SHOV"
"662",2022-06-21 11:15:00,4.419,12.308,4.394,12.379,"SHOV"
"663",2022-06-21 11:30:00,4.581,12.258,4.535,12.336,"SHOV"
"664",2022-06-21 11:45:00,4.721,12.225,4.707,12.296,"SHOV"
"665",2022-06-21 12:00:00,4.922,12.163,4.887,12.233,"SHOV"
"666",2022-06-21 12:15:00,5.092,12.118,5.077,12.186,"SHOV"
"667",2022-06-21 12:30:00,5.221,12.094,5.276,12.123,"SHOV"
"668",2022-06-21 12:45:00,5.43,12.022,5.484,12.053,"SHOV"
"669",2022-06-21 13:00:00,5.647,11.97,5.652,12.009,"SHOV"
"670",2022-06-21 13:15:00,5.824,11.921,5.849,11.965,"SHOV"
"671",2022-06-21 13:30:00,6.021,11.856,6.065,11.901,"SHOV"
"672",2022-06-21 13:45:00,6.187,11.814,6.231,11.85,"SHOV"
"673",2022-06-21 14:00:00,6.372,11.766,6.426,11.795,"SHOV"
"674",2022-06-21 14:15:00,6.528,11.728,6.61,11.73,"SHOV"
"675",2022-06-21 14:30:00,6.731,11.647,6.774,11.678,"SHOV"
"676",2022-06-21 14:45:00,6.857,11.612,6.909,11.654,"SHOV"
"677",2022-06-21 15:00:00,7.039,11.568,7.083,11.586,"SHOV"
"678",2022-06-21 15:15:00,7.164,11.547,7.217,11.56,"SHOV"
"679",2022-06-21 15:30:00,7.298,11.479,7.322,11.531,"SHOV"
"680",2022-06-21 15:45:00,7.432,11.453,7.465,11.495,"SHOV"
"681",2022-06-21 16:00:00,7.547,11.43,7.532,11.47,"SHOV"
"682",2022-06-21 16:15:00,7.613,11.413,7.646,11.444,"SHOV"
"683",2022-06-21 16:30:00,7.737,11.379,7.77,11.412,"SHOV"
"684",2022-06-21 16:45:00,7.813,11.372,7.798,11.415,"SHOV"
"685",2022-06-21 17:00:00,7.898,11.315,7.855,11.383,"SHOV"
"686",2022-06-21 17:15:00,7.898,11.309,7.836,11.39,"SHOV"
"687",2022-06-21 17:30:00,7.888,11.286,7.789,11.405,"SHOV"
"688",2022-06-21 17:45:00,7.841,11.3,7.751,11.404,"SHOV"
"689",2022-06-21 18:00:00,7.803,11.316,7.684,11.421,"SHOV"
"690",2022-06-21 18:15:00,7.746,11.307,7.608,11.429,"SHOV"
"691",2022-06-21 18:30:00,7.604,11.347,7.465,11.473,"SHOV"
"692",2022-06-21 18:45:00,7.48,11.378,7.36,11.495,"SHOV"
"693",2022-06-21 19:00:00,7.365,11.425,7.236,11.531,"SHOV"
"694",2022-06-21 19:15:00,7.26,11.448,7.083,11.561,"SHOV"
"695",2022-06-21 19:30:00,7.107,11.471,6.929,11.605,"SHOV"
"696",2022-06-21 19:45:00,6.953,11.514,6.794,11.64,"SHOV"
"697",2022-06-21 20:00:00,6.818,11.529,6.678,11.675,"SHOV"
"698",2022-06-21 20:15:00,6.654,11.595,6.552,11.693,"SHOV"
"699",2022-06-21 20:30:00,6.528,11.626,6.348,11.762,"SHOV"
"700",2022-06-21 20:45:00,6.372,11.665,6.182,11.819,"SHOV"
"701",2022-06-21 21:00:00,6.177,11.718,6.016,11.85,"SHOV"
"702",2022-06-21 21:15:00,5.991,11.761,5.839,11.909,"SHOV"
"703",2022-06-21 21:30:00,5.844,11.793,5.682,11.958,"SHOV"
"704",2022-06-21 21:45:00,5.677,11.863,5.583,11.979,"SHOV"
"705",2022-06-21 22:00:00,5.568,11.899,5.464,12.022,"SHOV"
"706",2022-06-21 22:15:00,5.459,11.922,5.355,12.054,"SHOV"
"707",2022-06-21 22:30:00,5.35,11.962,5.226,12.081,"SHOV"
"708",2022-06-21 22:45:00,5.231,11.988,5.097,12.128,"SHOV"
"709",2022-06-21 23:00:00,5.092,12.032,5.007,12.139,"SHOV"
"710",2022-06-21 23:15:00,5.012,12.049,4.907,12.176,"SHOV"
"711",2022-06-21 23:30:00,4.912,12.087,4.837,12.184,"SHOV"
"712",2022-06-21 23:45:00,4.842,12.082,4.737,12.226,"SHOV"
"713",2022-06-22 00:00:00,4.752,12.117,4.676,12.241,"SHOV"
"714",2022-06-22 00:15:00,4.641,12.153,4.586,12.271,"SHOV"
