MiniDOT Logger Concatenated Data File
Sensor:             7450-149332
Concatenation Date: 2022May13 17:12:34 AKDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 993.79 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,          Alaska Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1652446440,           2022-05-13 12:54:00,           2022-05-13 04:54:00,      3.510000,     20.561000,          0.043000,                     0.487816,      0.918000
                1652446500,           2022-05-13 12:55:00,           2022-05-13 04:55:00,      3.510000,     20.544000,          0.042000,                     0.476311,      0.918000
                1652446560,           2022-05-13 12:56:00,           2022-05-13 04:56:00,      3.510000,     20.544000,          0.043000,                     0.487652,      0.918000
                1652446620,           2022-05-13 12:57:00,           2022-05-13 04:57:00,      3.510000,     20.544000,          0.043000,                     0.487652,      0.918000
                1652446680,           2022-05-13 12:58:00,           2022-05-13 04:58:00,      3.510000,     20.519000,          0.043000,                     0.487412,      0.918000
                1652446740,           2022-05-13 12:59:00,           2022-05-13 04:59:00,      3.510000,     20.527000,          0.043000,                     0.487488,      0.918000
                1652446800,           2022-05-13 13:00:00,           2022-05-13 05:00:00,      3.510000,     20.511000,          0.043000,                     0.487335,      0.918000
                1652446860,           2022-05-13 13:01:00,           2022-05-13 05:01:00,      3.510000,     20.511000,          0.043000,                     0.487335,      0.918000
                1652446920,           2022-05-13 13:02:00,           2022-05-13 05:02:00,      3.510000,     20.519000,          0.043000,                     0.487412,      0.918000
                1652446980,           2022-05-13 13:03:00,           2022-05-13 05:03:00,      3.510000,     20.519000,          0.042000,                     0.476076,      0.918000
                1652447040,           2022-05-13 13:04:00,           2022-05-13 05:04:00,      3.510000,     20.536000,          0.043000,                     0.487575,      0.918000
                1652447100,           2022-05-13 13:05:00,           2022-05-13 05:05:00,      3.510000,     20.519000,          0.043000,                     0.487412,      0.918000
                1652447160,           2022-05-13 13:06:00,           2022-05-13 05:06:00,      3.510000,     20.519000,          0.043000,                     0.487412,      0.918000
                1652447220,           2022-05-13 13:07:00,           2022-05-13 05:07:00,      3.510000,     20.511000,          0.043000,                     0.487335,      0.918000
                1652447280,           2022-05-13 13:08:00,           2022-05-13 05:08:00,      3.510000,     20.519000,          0.044000,                     0.498747,      0.918000
                1652447340,           2022-05-13 13:09:00,           2022-05-13 05:09:00,      3.510000,     20.502000,          0.043000,                     0.487248,      0.918000
                1652447400,           2022-05-13 13:10:00,           2022-05-13 05:10:00,      3.510000,     20.494000,          0.043000,                     0.487171,      0.918000
                1652447460,           2022-05-13 13:11:00,           2022-05-13 05:11:00,      3.510000,     20.502000,          0.043000,                     0.487248,      0.918000
                1652447520,           2022-05-13 13:12:00,           2022-05-13 05:12:00,      3.510000,     20.511000,          0.043000,                     0.487335,      0.918000
                1652447580,           2022-05-13 13:13:00,           2022-05-13 05:13:00,      3.510000,     20.477000,          0.043000,                     0.487007,      0.918000
                1652447640,           2022-05-13 13:14:00,           2022-05-13 05:14:00,      3.510000,     20.502000,          0.043000,                     0.487248,      0.918000
                1652447700,           2022-05-13 13:15:00,           2022-05-13 05:15:00,      3.510000,     20.477000,          0.043000,                     0.487007,      0.918000
                1652447760,           2022-05-13 13:16:00,           2022-05-13 05:16:00,      3.510000,     20.485000,          0.043000,                     0.487084,      0.918000
                1652447820,           2022-05-13 13:17:00,           2022-05-13 05:17:00,      3.510000,     20.494000,          0.043000,                     0.487171,      0.918000
                1652447880,           2022-05-13 13:18:00,           2022-05-13 05:18:00,      3.510000,     20.485000,          0.043000,                     0.487084,      0.918000
                1652447940,           2022-05-13 13:19:00,           2022-05-13 05:19:00,      3.510000,     20.485000,          0.043000,                     0.487084,      0.918000
                1652448000,           2022-05-13 13:20:00,           2022-05-13 05:20:00,      3.510000,     20.494000,          0.043000,                     0.487171,      0.918000
                1652448060,           2022-05-13 13:21:00,           2022-05-13 05:21:00,      3.510000,     20.469000,          0.043000,                     0.486931,      0.918000
                1652448120,           2022-05-13 13:22:00,           2022-05-13 05:22:00,      3.510000,     20.469000,          0.043000,                     0.486931,      0.918000
                1652448180,           2022-05-13 13:23:00,           2022-05-13 05:23:00,      3.510000,     20.485000,          0.043000,                     0.487084,      0.918000
                1652448240,           2022-05-13 13:24:00,           2022-05-13 05:24:00,      3.510000,     20.477000,          0.043000,                     0.487007,      0.918000
                1652448300,           2022-05-13 13:25:00,           2022-05-13 05:25:00,      3.510000,     20.469000,          0.043000,                     0.486931,      0.918000
                1652448360,           2022-05-13 13:26:00,           2022-05-13 05:26:00,      3.510000,     20.477000,          0.043000,                     0.487007,      0.918000
                1652448420,           2022-05-13 13:27:00,           2022-05-13 05:27:00,      3.510000,     20.460000,          0.042000,                     0.475522,      0.918000
