"","X","datetimeAK","Time","CPCRW.CRREL.Main.Met.Station..PYR_Total_TOT.N.A.","ParWm2"
"16702",NA,2021-02-18 10:00:00,"2/18/2021 10:00",0.779,4.949
"16703",NA,2021-02-18 11:00:00,"2/18/2021 11:00",1.858,12.55
"16704",NA,2021-02-18 12:00:00,"2/18/2021 12:00",3.003,20.55
"16705",NA,2021-02-18 13:00:00,"2/18/2021 13:00",3.137,22.08
"16706",NA,2021-02-18 14:00:00,"2/18/2021 14:00",3.629,25.11
"16707",NA,2021-02-18 15:00:00,"2/18/2021 15:00",3.626,25.53
"16708",NA,2021-02-18 16:00:00,"2/18/2021 16:00",3.009,22.8
"16709",NA,2021-02-18 17:00:00,"2/18/2021 17:00",1.454,11.87
"16710",NA,2021-02-18 18:00:00,"2/18/2021 18:00",0.249,1.689
"16711",NA,2021-02-18 19:00:00,"2/18/2021 19:00",0,0
"16712",NA,2021-02-18 20:00:00,"2/18/2021 20:00",0,0
"16713",NA,2021-02-18 21:00:00,"2/18/2021 21:00",0,0
"16714",NA,2021-02-18 22:00:00,"2/18/2021 22:00",0,0
"16715",NA,2021-02-18 23:00:00,"2/18/2021 23:00",0,0
"16716",NA,2021-02-19 00:00:00,"2/19/2021 0:00",0,0
"16717",NA,2021-02-19 01:00:00,"2/19/2021 1:00",0,0
"16718",NA,2021-02-19 02:00:00,"2/19/2021 2:00",0,0
"16719",NA,2021-02-19 03:00:00,"2/19/2021 3:00",0,0
"16720",NA,2021-02-19 04:00:00,"2/19/2021 4:00",0,0
"16721",NA,2021-02-19 05:00:00,"2/19/2021 5:00",0,0
"16722",NA,2021-02-19 06:00:00,"2/19/2021 6:00",0,0
"16723",NA,2021-02-19 07:00:00,"2/19/2021 7:00",0,0
"16724",NA,2021-02-19 08:00:00,"2/19/2021 8:00",0,0
"16725",NA,2021-02-19 09:00:00,"2/19/2021 9:00",0.17,1.14
"16726",NA,2021-02-19 10:00:00,"2/19/2021 10:00",1.242,7.68
"16727",NA,2021-02-19 11:00:00,"2/19/2021 11:00",2.766,18.71
"16728",NA,2021-02-19 12:00:00,"2/19/2021 12:00",5.384,40.62
"16729",NA,2021-02-19 13:00:00,"2/19/2021 13:00",7.324,71.52
"16730",NA,2021-02-19 14:00:00,"2/19/2021 14:00",5.13,70.07
"16731",NA,2021-02-19 15:00:00,"2/19/2021 15:00",5.491,52.34
"16732",NA,2021-02-19 16:00:00,"2/19/2021 16:00",3.172,24.97
"16733",NA,2021-02-19 17:00:00,"2/19/2021 17:00",1.72,14.49
"16734",NA,2021-02-19 18:00:00,"2/19/2021 18:00",0.432,3.263
"16735",NA,2021-02-19 19:00:00,"2/19/2021 19:00",0,0
"16736",NA,2021-02-19 20:00:00,"2/19/2021 20:00",0,0
"16737",NA,2021-02-19 21:00:00,"2/19/2021 21:00",0.005,0
"16738",NA,2021-02-19 22:00:00,"2/19/2021 22:00",0.016,0.026
"16739",NA,2021-02-19 23:00:00,"2/19/2021 23:00",0.016,0.026
"16740",NA,2021-02-20 00:00:00,"2/20/2021 0:00",0.019,0.013
"16741",NA,2021-02-20 01:00:00,"2/20/2021 1:00",0.014,0.013
"16742",NA,2021-02-20 02:00:00,"2/20/2021 2:00",0.027,0.026
"16743",NA,2021-02-20 03:00:00,"2/20/2021 3:00",0.036,0.026
"16744",NA,2021-02-20 04:00:00,"2/20/2021 4:00",0.027,0.039
"16745",NA,2021-02-20 05:00:00,"2/20/2021 5:00",0.014,0
"16746",NA,2021-02-20 06:00:00,"2/20/2021 6:00",0.016,0.013
"16747",NA,2021-02-20 07:00:00,"2/20/2021 7:00",0.011,0.053
"16748",NA,2021-02-20 08:00:00,"2/20/2021 8:00",0.011,0.053
"16749",NA,2021-02-20 09:00:00,"2/20/2021 9:00",0.351,2.402
"16750",NA,2021-02-20 10:00:00,"2/20/2021 10:00",4.612,33.26
"16751",NA,2021-02-20 11:00:00,"2/20/2021 11:00",5.973,54.81
"16752",NA,2021-02-20 12:00:00,"2/20/2021 12:00",8.81,123.7
"16753",NA,2021-02-20 13:00:00,"2/20/2021 13:00",8.63,108.8
"16754",NA,2021-02-20 14:00:00,"2/20/2021 14:00",9.56,176.2
"16755",NA,2021-02-20 15:00:00,"2/20/2021 15:00",7.351,148.6
"16756",NA,2021-02-20 16:00:00,"2/20/2021 16:00",4.309,75.76
"16757",NA,2021-02-20 17:00:00,"2/20/2021 17:00",1.121,12.01
"16758",NA,2021-02-20 18:00:00,"2/20/2021 18:00",0.399,3.722
"16759",NA,2021-02-20 19:00:00,"2/20/2021 19:00",0.008,0.066
"16760",NA,2021-02-20 20:00:00,"2/20/2021 20:00",0.027,0.013
"16761",NA,2021-02-20 21:00:00,"2/20/2021 21:00",0.022,0.026
"16762",NA,2021-02-20 22:00:00,"2/20/2021 22:00",0.025,0.026
"16763",NA,2021-02-20 23:00:00,"2/20/2021 23:00",0.03,0.013
"16764",NA,2021-02-21 00:00:00,"2/21/2021 0:00",0.022,0.026
"16765",NA,2021-02-21 01:00:00,"2/21/2021 1:00",0.019,0.026
"16766",NA,2021-02-21 02:00:00,"2/21/2021 2:00",0.014,0.026
"16767",NA,2021-02-21 03:00:00,"2/21/2021 3:00",0.008,0
"16768",NA,2021-02-21 04:00:00,"2/21/2021 4:00",0.025,0.039
"16769",NA,2021-02-21 05:00:00,"2/21/2021 5:00",0.03,0.026
"16770",NA,2021-02-21 06:00:00,"2/21/2021 6:00",0.027,0.013
"16771",NA,2021-02-21 07:00:00,"2/21/2021 7:00",0.027,0.066
"16772",NA,2021-02-21 08:00:00,"2/21/2021 8:00",0.047,0.144
"16773",NA,2021-02-21 09:00:00,"2/21/2021 9:00",0.334,2.284
"16774",NA,2021-02-21 10:00:00,"2/21/2021 10:00",1.926,15.55
"16775",NA,2021-02-21 11:00:00,"2/21/2021 11:00",4.35,43.13
"16776",NA,2021-02-21 12:00:00,"2/21/2021 12:00",7.814,103.4
"16777",NA,2021-02-21 13:00:00,"2/21/2021 13:00",7.838,92.9
"16778",NA,2021-02-21 14:00:00,"2/21/2021 14:00",9.77,177.4
"16779",NA,2021-02-21 15:00:00,"2/21/2021 15:00",6.181,102.7
"16780",NA,2021-02-21 16:00:00,"2/21/2021 16:00",3.067,46.44
"16781",NA,2021-02-21 17:00:00,"2/21/2021 17:00",1.545,16.24
"16782",NA,2021-02-21 18:00:00,"2/21/2021 18:00",0.429,3.97
"16783",NA,2021-02-21 19:00:00,"2/21/2021 19:00",0.011,0.066
"16784",NA,2021-02-21 20:00:00,"2/21/2021 20:00",0.008,0
"16785",NA,2021-02-21 21:00:00,"2/21/2021 21:00",0.016,0.013
"16786",NA,2021-02-21 22:00:00,"2/21/2021 22:00",0.03,0.026
"16787",NA,2021-02-21 23:00:00,"2/21/2021 23:00",0.036,0.013
"16788",NA,2021-02-22 00:00:00,"2/22/2021 0:00",0.008,0.026
"16789",NA,2021-02-22 01:00:00,"2/22/2021 1:00",0.027,0.013
"16790",NA,2021-02-22 02:00:00,"2/22/2021 2:00",0.019,0.053
"16791",NA,2021-02-22 03:00:00,"2/22/2021 3:00",0.005,0
"16792",NA,2021-02-22 04:00:00,"2/22/2021 4:00",0.019,0.013
"16793",NA,2021-02-22 05:00:00,"2/22/2021 5:00",0.022,0.013
"16794",NA,2021-02-22 06:00:00,"2/22/2021 6:00",0.022,0.039
"16795",NA,2021-02-22 07:00:00,"2/22/2021 7:00",0.016,0.026
"16796",NA,2021-02-22 08:00:00,"2/22/2021 8:00",0.025,0.092
"16797",NA,2021-02-22 09:00:00,"2/22/2021 9:00",0.414,3.046
"16798",NA,2021-02-22 10:00:00,"2/22/2021 10:00",4.807,36.53
"16799",NA,2021-02-22 11:00:00,"2/22/2021 11:00",8.26,77.32
"16800",NA,2021-02-22 12:00:00,"2/22/2021 12:00",6.395,54.73
"16801",NA,2021-02-22 13:00:00,"2/22/2021 13:00",5.84,48.05
"16802",NA,2021-02-22 14:00:00,"2/22/2021 14:00",6.906,95.8
"16803",NA,2021-02-22 15:00:00,"2/22/2021 15:00",7.777,125.4
"16804",NA,2021-02-22 16:00:00,"2/22/2021 16:00",4.407,49.62
"16805",NA,2021-02-22 17:00:00,"2/22/2021 17:00",2.721,27
"16806",NA,2021-02-22 18:00:00,"2/22/2021 18:00",0.615,4.663
"16807",NA,2021-02-22 19:00:00,"2/22/2021 19:00",0.011,0.052
"16808",NA,2021-02-22 20:00:00,"2/22/2021 20:00",0,0
"16809",NA,2021-02-22 21:00:00,"2/22/2021 21:00",0,0
"16810",NA,2021-02-22 22:00:00,"2/22/2021 22:00",0,0
"16811",NA,2021-02-22 23:00:00,"2/22/2021 23:00",0,0
"16812",NA,2021-02-23 00:00:00,"2/23/2021 0:00",0,0
"16813",NA,2021-02-23 01:00:00,"2/23/2021 1:00",0,0
"16814",NA,2021-02-23 02:00:00,"2/23/2021 2:00",0,0
"16815",NA,2021-02-23 03:00:00,"2/23/2021 3:00",0,0
"16816",NA,2021-02-23 04:00:00,"2/23/2021 4:00",0,0
"16817",NA,2021-02-23 05:00:00,"2/23/2021 5:00",0,0
"16818",NA,2021-02-23 06:00:00,"2/23/2021 6:00",0.005,0
"16819",NA,2021-02-23 07:00:00,"2/23/2021 7:00",0.019,0.052
"16820",NA,2021-02-23 08:00:00,"2/23/2021 8:00",0.063,0.171
"16821",NA,2021-02-23 09:00:00,"2/23/2021 9:00",0.624,3.805
"16822",NA,2021-02-23 10:00:00,"2/23/2021 10:00",3.226,23.31
"16823",NA,2021-02-23 11:00:00,"2/23/2021 11:00",5.219,43.33
"16824",NA,2021-02-23 12:00:00,"2/23/2021 12:00",8.17,83.8
"16825",NA,2021-02-23 13:00:00,"2/23/2021 13:00",7.914,90.8
"16826",NA,2021-02-23 14:00:00,"2/23/2021 14:00",6.126,54.38
"16827",NA,2021-02-23 15:00:00,"2/23/2021 15:00",4.469,31.71
"16828",NA,2021-02-23 16:00:00,"2/23/2021 16:00",2.608,17.99
"16829",NA,2021-02-23 17:00:00,"2/23/2021 17:00",1.687,10.7
"16830",NA,2021-02-23 18:00:00,"2/23/2021 18:00",0.429,3.195
"16831",NA,2021-02-23 19:00:00,"2/23/2021 19:00",0,0
"16832",NA,2021-02-23 20:00:00,"2/23/2021 20:00",0,0
"16833",NA,2021-02-23 21:00:00,"2/23/2021 21:00",0,0
"16834",NA,2021-02-23 22:00:00,"2/23/2021 22:00",0,0
"16835",NA,2021-02-23 23:00:00,"2/23/2021 23:00",0,0
"16836",NA,2021-02-24 00:00:00,"2/24/2021 0:00",0,0
"16837",NA,2021-02-24 01:00:00,"2/24/2021 1:00",0,0
"16838",NA,2021-02-24 02:00:00,"2/24/2021 2:00",0,0
"16839",NA,2021-02-24 03:00:00,"2/24/2021 3:00",0,0
"16840",NA,2021-02-24 04:00:00,"2/24/2021 4:00",0,0
"16841",NA,2021-02-24 05:00:00,"2/24/2021 5:00",0,0
"16842",NA,2021-02-24 06:00:00,"2/24/2021 6:00",0,0
"16843",NA,2021-02-24 07:00:00,"2/24/2021 7:00",0,0
"16844",NA,2021-02-24 08:00:00,"2/24/2021 8:00",0,0
"16845",NA,2021-02-24 09:00:00,"2/24/2021 9:00",0.271,2.029
"16846",NA,2021-02-24 10:00:00,"2/24/2021 10:00",1.678,11.26
"16847",NA,2021-02-24 11:00:00,"2/24/2021 11:00",3.277,23.16
"16848",NA,2021-02-24 12:00:00,"2/24/2021 12:00",4.565,33.37
"16849",NA,2021-02-24 13:00:00,"2/24/2021 13:00",6.581,48.11
"16850",NA,2021-02-24 14:00:00,"2/24/2021 14:00",6.461,50.72
"16851",NA,2021-02-24 15:00:00,"2/24/2021 15:00",4.471,37.44
"16852",NA,2021-02-24 16:00:00,"2/24/2021 16:00",3.348,26.93
"16853",NA,2021-02-24 17:00:00,"2/24/2021 17:00",1.865,13.25
"16854",NA,2021-02-24 18:00:00,"2/24/2021 18:00",0.464,3.349
"16855",NA,2021-02-24 19:00:00,"2/24/2021 19:00",0,0
"16856",NA,2021-02-24 20:00:00,"2/24/2021 20:00",0,0
"16857",NA,2021-02-24 21:00:00,"2/24/2021 21:00",0,0
"16858",NA,2021-02-24 22:00:00,"2/24/2021 22:00",0,0
"16859",NA,2021-02-24 23:00:00,"2/24/2021 23:00",0,0
"16860",NA,2021-02-25 00:00:00,"2/25/2021 0:00",0,0
"16861",NA,2021-02-25 01:00:00,"2/25/2021 1:00",0,0
"16862",NA,2021-02-25 02:00:00,"2/25/2021 2:00",0,0
"16863",NA,2021-02-25 03:00:00,"2/25/2021 3:00",0,0
"16864",NA,2021-02-25 04:00:00,"2/25/2021 4:00",0,0
"16865",NA,2021-02-25 05:00:00,"2/25/2021 5:00",0,0
"16866",NA,2021-02-25 06:00:00,"2/25/2021 6:00",0,0
"16867",NA,2021-02-25 07:00:00,"2/25/2021 7:00",0,0
"16868",NA,2021-02-25 08:00:00,"2/25/2021 8:00",0,0
"16869",NA,2021-02-25 09:00:00,"2/25/2021 9:00",0.456,3.116
"16870",NA,2021-02-25 10:00:00,"2/25/2021 10:00",1.694,12.41
"16871",NA,2021-02-25 11:00:00,"2/25/2021 11:00",3.58,27.84
"16872",NA,2021-02-25 12:00:00,"2/25/2021 12:00",4.752,35.33
"16873",NA,2021-02-25 13:00:00,"2/25/2021 13:00",6.129,48.03
"16874",NA,2021-02-25 14:00:00,"2/25/2021 14:00",6.674,51.73
"16875",NA,2021-02-25 15:00:00,"2/25/2021 15:00",3.683,26.94
"16876",NA,2021-02-25 16:00:00,"2/25/2021 16:00",3.442,23.8
"16877",NA,2021-02-25 17:00:00,"2/25/2021 17:00",1.907,12.17
"16878",NA,2021-02-25 18:00:00,"2/25/2021 18:00",0.402,2.84
"16879",NA,2021-02-25 19:00:00,"2/25/2021 19:00",0,0
"16880",NA,2021-02-25 20:00:00,"2/25/2021 20:00",0,0
"16881",NA,2021-02-25 21:00:00,"2/25/2021 21:00",0,0
"16882",NA,2021-02-25 22:00:00,"2/25/2021 22:00",0,0
"16883",NA,2021-02-25 23:00:00,"2/25/2021 23:00",0,0
"16884",NA,2021-02-26 00:00:00,"2/26/2021 0:00",0,0
"16885",NA,2021-02-26 01:00:00,"2/26/2021 1:00",0,0
"16886",NA,2021-02-26 02:00:00,"2/26/2021 2:00",0,0
"16887",NA,2021-02-26 03:00:00,"2/26/2021 3:00",0,0
"16888",NA,2021-02-26 04:00:00,"2/26/2021 4:00",0,0
"16889",NA,2021-02-26 05:00:00,"2/26/2021 5:00",0,0
"16890",NA,2021-02-26 06:00:00,"2/26/2021 6:00",0,0
"16891",NA,2021-02-26 07:00:00,"2/26/2021 7:00",0,0
"16892",NA,2021-02-26 08:00:00,"2/26/2021 8:00",0,0.013
"16893",NA,2021-02-26 09:00:00,"2/26/2021 9:00",0.5,3.679
"16894",NA,2021-02-26 10:00:00,"2/26/2021 10:00",1.973,14.29
"16895",NA,2021-02-26 11:00:00,"2/26/2021 11:00",3.197,24.24
"16896",NA,2021-02-26 12:00:00,"2/26/2021 12:00",4.544,35.25
"16897",NA,2021-02-26 13:00:00,"2/26/2021 13:00",4.529,35.87
"16898",NA,2021-02-26 14:00:00,"2/26/2021 14:00",5.829,48.4
"16899",NA,2021-02-26 15:00:00,"2/26/2021 15:00",4.782,48.14
"16900",NA,2021-02-26 16:00:00,"2/26/2021 16:00",3.471,27.13
"16901",NA,2021-02-26 17:00:00,"2/26/2021 17:00",2.021,16.91
"16902",NA,2021-02-26 18:00:00,"2/26/2021 18:00",0.582,4.605
"16903",NA,2021-02-26 19:00:00,"2/26/2021 19:00",0,0
"16904",NA,2021-02-26 20:00:00,"2/26/2021 20:00",0,0
"16905",NA,2021-02-26 21:00:00,"2/26/2021 21:00",0,0
"16906",NA,2021-02-26 22:00:00,"2/26/2021 22:00",0,0
"16907",NA,2021-02-26 23:00:00,"2/26/2021 23:00",0,0
"16908",NA,2021-02-27 00:00:00,"2/27/2021 0:00",0,0
"16909",NA,2021-02-27 01:00:00,"2/27/2021 1:00",0,0
"16910",NA,2021-02-27 02:00:00,"2/27/2021 2:00",0,0
"16911",NA,2021-02-27 03:00:00,"2/27/2021 3:00",0,0
"16912",NA,2021-02-27 04:00:00,"2/27/2021 4:00",0,0
"16913",NA,2021-02-27 05:00:00,"2/27/2021 5:00",0,0
"16914",NA,2021-02-27 06:00:00,"2/27/2021 6:00",0,0
"16915",NA,2021-02-27 07:00:00,"2/27/2021 7:00",0,0
"16916",NA,2021-02-27 08:00:00,"2/27/2021 8:00",0,0.052
"16917",NA,2021-02-27 09:00:00,"2/27/2021 9:00",0.749,4.635
"16918",NA,2021-02-27 10:00:00,"2/27/2021 10:00",2.394,17.3
"16919",NA,2021-02-27 11:00:00,"2/27/2021 11:00",4.263,33.64
"16920",NA,2021-02-27 12:00:00,"2/27/2021 12:00",6.572,59.69
"16921",NA,2021-02-27 13:00:00,"2/27/2021 13:00",6.01,55.81
"16922",NA,2021-02-27 14:00:00,"2/27/2021 14:00",4.548,35.71
"16923",NA,2021-02-27 15:00:00,"2/27/2021 15:00",4.173,32.31
"16924",NA,2021-02-27 16:00:00,"2/27/2021 16:00",3.436,26.86
"16925",NA,2021-02-27 17:00:00,"2/27/2021 17:00",1.603,11.76
"16926",NA,2021-02-27 18:00:00,"2/27/2021 18:00",0.571,4.645
"16927",NA,2021-02-27 19:00:00,"2/27/2021 19:00",0.003,0.092
"16928",NA,2021-02-27 20:00:00,"2/27/2021 20:00",0,0
"16929",NA,2021-02-27 21:00:00,"2/27/2021 21:00",0,0
"16930",NA,2021-02-27 22:00:00,"2/27/2021 22:00",0,0
"16931",NA,2021-02-27 23:00:00,"2/27/2021 23:00",0,0
"16932",NA,2021-02-28 00:00:00,"2/28/2021 0:00",0,0
"16933",NA,2021-02-28 01:00:00,"2/28/2021 1:00",0,0
"16934",NA,2021-02-28 02:00:00,"2/28/2021 2:00",0,0
"16935",NA,2021-02-28 03:00:00,"2/28/2021 3:00",0,0
"16936",NA,2021-02-28 04:00:00,"2/28/2021 4:00",0,0
"16937",NA,2021-02-28 05:00:00,"2/28/2021 5:00",0,0
"16938",NA,2021-02-28 06:00:00,"2/28/2021 6:00",0,0
"16939",NA,2021-02-28 07:00:00,"2/28/2021 7:00",0,0
"16940",NA,2021-02-28 08:00:00,"2/28/2021 8:00",0,0.079
"16941",NA,2021-02-28 09:00:00,"2/28/2021 9:00",0.386,2.856
"16942",NA,2021-02-28 10:00:00,"2/28/2021 10:00",1.441,9.76
"16943",NA,2021-02-28 11:00:00,"2/28/2021 11:00",2.748,19.98
"16944",NA,2021-02-28 12:00:00,"2/28/2021 12:00",4.646,33.47
"16945",NA,2021-02-28 13:00:00,"2/28/2021 13:00",4.866,35.46
"16946",NA,2021-02-28 14:00:00,"2/28/2021 14:00",4.956,36.18
"16947",NA,2021-02-28 15:00:00,"2/28/2021 15:00",4.352,31.85
"16948",NA,2021-02-28 16:00:00,"2/28/2021 16:00",3.589,26.53
"16949",NA,2021-02-28 17:00:00,"2/28/2021 17:00",2.113,15.29
"16950",NA,2021-02-28 18:00:00,"2/28/2021 18:00",0.749,5.094
"16951",NA,2021-02-28 19:00:00,"2/28/2021 19:00",0.041,0.236
"16952",NA,2021-02-28 20:00:00,"2/28/2021 20:00",0,0
"16953",NA,2021-02-28 21:00:00,"2/28/2021 21:00",0,0
"16954",NA,2021-02-28 22:00:00,"2/28/2021 22:00",0,0
"16955",NA,2021-02-28 23:00:00,"2/28/2021 23:00",0,0
"16956",NA,2021-03-01 00:00:00,"3/1/2021 0:00",0,0
"16957",NA,2021-03-01 01:00:00,"3/1/2021 1:00",0,0
"16958",NA,2021-03-01 02:00:00,"3/1/2021 2:00",0,0
"16959",NA,2021-03-01 03:00:00,"3/1/2021 3:00",0,0
"16960",NA,2021-03-01 04:00:00,"3/1/2021 4:00",0,0
"16961",NA,2021-03-01 05:00:00,"3/1/2021 5:00",0,0
"16962",NA,2021-03-01 06:00:00,"3/1/2021 6:00",0,0
"16963",NA,2021-03-01 07:00:00,"3/1/2021 7:00",0,0
"16964",NA,2021-03-01 08:00:00,"3/1/2021 8:00",0.008,0.118
"16965",NA,2021-03-01 09:00:00,"3/1/2021 9:00",0.675,4.31
"16966",NA,2021-03-01 10:00:00,"3/1/2021 10:00",2.045,14.16
"16967",NA,2021-03-01 11:00:00,"3/1/2021 11:00",3.866,27.53
"16968",NA,2021-03-01 12:00:00,"3/1/2021 12:00",4.83,35.22
"16969",NA,2021-03-01 13:00:00,"3/1/2021 13:00",5.709,41.71
"16970",NA,2021-03-01 14:00:00,"3/1/2021 14:00",4.676,34.81
"16971",NA,2021-03-01 15:00:00,"3/1/2021 15:00",4.736,34.7
"16972",NA,2021-03-01 16:00:00,"3/1/2021 16:00",3.194,23.42
"16973",NA,2021-03-01 17:00:00,"3/1/2021 17:00",1.823,12.63
"16974",NA,2021-03-01 18:00:00,"3/1/2021 18:00",0.639,4.163
"16975",NA,2021-03-01 19:00:00,"3/1/2021 19:00",0.003,0.144
"16976",NA,2021-03-01 20:00:00,"3/1/2021 20:00",0,0
"16977",NA,2021-03-01 21:00:00,"3/1/2021 21:00",0,0
"16978",NA,2021-03-01 22:00:00,"3/1/2021 22:00",0,0
"16979",NA,2021-03-01 23:00:00,"3/1/2021 23:00",0,0
"16980",NA,2021-03-02 00:00:00,"3/2/2021 0:00",0,0
"16981",NA,2021-03-02 01:00:00,"3/2/2021 1:00",0,0
"16982",NA,2021-03-02 02:00:00,"3/2/2021 2:00",0,0
"16983",NA,2021-03-02 03:00:00,"3/2/2021 3:00",0,0
"16984",NA,2021-03-02 04:00:00,"3/2/2021 4:00",0,0
"16985",NA,2021-03-02 05:00:00,"3/2/2021 5:00",0,0
"16986",NA,2021-03-02 06:00:00,"3/2/2021 6:00",0,0
"16987",NA,2021-03-02 07:00:00,"3/2/2021 7:00",0,0
"16988",NA,2021-03-02 08:00:00,"3/2/2021 8:00",0.027,0.183
"16989",NA,2021-03-02 09:00:00,"3/2/2021 9:00",0.59,4.243
"16990",NA,2021-03-02 10:00:00,"3/2/2021 10:00",1.752,12.35
"16991",NA,2021-03-02 11:00:00,"3/2/2021 11:00",6.298,49.18
"16992",NA,2021-03-02 12:00:00,"3/2/2021 12:00",8.81,75.38
"16993",NA,2021-03-02 13:00:00,"3/2/2021 13:00",9.96,89.3
"16994",NA,2021-03-02 14:00:00,"3/2/2021 14:00",5.287,57.37
"16995",NA,2021-03-02 15:00:00,"3/2/2021 15:00",5.122,45
"16996",NA,2021-03-02 16:00:00,"3/2/2021 16:00",3.876,31.56
"16997",NA,2021-03-02 17:00:00,"3/2/2021 17:00",1.956,14.41
"16998",NA,2021-03-02 18:00:00,"3/2/2021 18:00",0.675,4.737
"16999",NA,2021-03-02 19:00:00,"3/2/2021 19:00",0.022,0.249
"17000",NA,2021-03-02 20:00:00,"3/2/2021 20:00",0,0
"17001",NA,2021-03-02 21:00:00,"3/2/2021 21:00",0,0
"17002",NA,2021-03-02 22:00:00,"3/2/2021 22:00",0,0
"17003",NA,2021-03-02 23:00:00,"3/2/2021 23:00",0,0
"17004",NA,2021-03-03 00:00:00,"3/3/2021 0:00",0,0
"17005",NA,2021-03-03 01:00:00,"3/3/2021 1:00",0,0
"17006",NA,2021-03-03 02:00:00,"3/3/2021 2:00",0,0
"17007",NA,2021-03-03 03:00:00,"3/3/2021 3:00",0,0
"17008",NA,2021-03-03 04:00:00,"3/3/2021 4:00",0,0
"17009",NA,2021-03-03 05:00:00,"3/3/2021 5:00",0,0
"17010",NA,2021-03-03 06:00:00,"3/3/2021 6:00",0,0
"17011",NA,2021-03-03 07:00:00,"3/3/2021 7:00",0,0
"17012",NA,2021-03-03 08:00:00,"3/3/2021 8:00",0.03,0.288
"17013",NA,2021-03-03 09:00:00,"3/3/2021 9:00",1.063,6.783
"17014",NA,2021-03-03 10:00:00,"3/3/2021 10:00",5.5,39.53
"17015",NA,2021-03-03 11:00:00,"3/3/2021 11:00",9.29,71.98
"17016",NA,2021-03-03 12:00:00,"3/3/2021 12:00",9.95,86.4
"17017",NA,2021-03-03 13:00:00,"3/3/2021 13:00",7.929,74.06
"17018",NA,2021-03-03 14:00:00,"3/3/2021 14:00",5.999,50.86
"17019",NA,2021-03-03 15:00:00,"3/3/2021 15:00",6.185,51.78
"17020",NA,2021-03-03 16:00:00,"3/3/2021 16:00",4.467,38.93
"17021",NA,2021-03-03 17:00:00,"3/3/2021 17:00",2.538,20.86
"17022",NA,2021-03-03 18:00:00,"3/3/2021 18:00",0.7,5.406
"17023",NA,2021-03-03 19:00:00,"3/3/2021 19:00",0.049,0.38
"17024",NA,2021-03-03 20:00:00,"3/3/2021 20:00",0,0
"17025",NA,2021-03-03 21:00:00,"3/3/2021 21:00",0,0
"17026",NA,2021-03-03 22:00:00,"3/3/2021 22:00",0,0
"17027",NA,2021-03-03 23:00:00,"3/3/2021 23:00",0,0
"17028",NA,2021-03-04 00:00:00,"3/4/2021 0:00",0,0
"17029",NA,2021-03-04 01:00:00,"3/4/2021 1:00",0,0
"17030",NA,2021-03-04 02:00:00,"3/4/2021 2:00",0,0
"17031",NA,2021-03-04 03:00:00,"3/4/2021 3:00",0,0
"17032",NA,2021-03-04 04:00:00,"3/4/2021 4:00",0,0
"17033",NA,2021-03-04 05:00:00,"3/4/2021 5:00",0,0
"17034",NA,2021-03-04 06:00:00,"3/4/2021 6:00",0,0
"17035",NA,2021-03-04 07:00:00,"3/4/2021 7:00",0,0
"17036",NA,2021-03-04 08:00:00,"3/4/2021 8:00",0.104,0.616
"17037",NA,2021-03-04 09:00:00,"3/4/2021 9:00",1.507,9
"17038",NA,2021-03-04 10:00:00,"3/4/2021 10:00",5.555,44.15
"17039",NA,2021-03-04 11:00:00,"3/4/2021 11:00",5.135,43.69
"17040",NA,2021-03-04 12:00:00,"3/4/2021 12:00",8.95,97.9
"17041",NA,2021-03-04 13:00:00,"3/4/2021 13:00",10.39,122.4
"17042",NA,2021-03-04 14:00:00,"3/4/2021 14:00",10.32,168.6
"17043",NA,2021-03-04 15:00:00,"3/4/2021 15:00",8.17,137.4
"17044",NA,2021-03-04 16:00:00,"3/4/2021 16:00",6.909,155.6
"17045",NA,2021-03-04 17:00:00,"3/4/2021 17:00",4.383,88.3
"17046",NA,2021-03-04 18:00:00,"3/4/2021 18:00",1.142,11.78
"17047",NA,2021-03-04 19:00:00,"3/4/2021 19:00",0.098,1.073
"17048",NA,2021-03-04 20:00:00,"3/4/2021 20:00",0,0
"17049",NA,2021-03-04 21:00:00,"3/4/2021 21:00",0,0
"17050",NA,2021-03-04 22:00:00,"3/4/2021 22:00",0,0
"17051",NA,2021-03-04 23:00:00,"3/4/2021 23:00",0,0
"17052",NA,2021-03-05 00:00:00,"3/5/2021 0:00",0,0
"17053",NA,2021-03-05 01:00:00,"3/5/2021 1:00",0,0
"17054",NA,2021-03-05 02:00:00,"3/5/2021 2:00",0,0
"17055",NA,2021-03-05 03:00:00,"3/5/2021 3:00",0,0
"17056",NA,2021-03-05 04:00:00,"3/5/2021 4:00",0,0
"17057",NA,2021-03-05 05:00:00,"3/5/2021 5:00",0,0
"17058",NA,2021-03-05 06:00:00,"3/5/2021 6:00",0,0
"17059",NA,2021-03-05 07:00:00,"3/5/2021 7:00",0,0
"17060",NA,2021-03-05 08:00:00,"3/5/2021 8:00",0.181,0.865
"17061",NA,2021-03-05 09:00:00,"3/5/2021 9:00",0.936,6.384
"17062",NA,2021-03-05 10:00:00,"3/5/2021 10:00",2.47,17.57
"17063",NA,2021-03-05 11:00:00,"3/5/2021 11:00",3.984,28.92
"17064",NA,2021-03-05 12:00:00,"3/5/2021 12:00",5.439,40.03
"17065",NA,2021-03-05 13:00:00,"3/5/2021 13:00",5.859,43.96
