"Plot Title: 20574421_MOOS_atmo"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574421, SEN S/N: 20574421)","Temp, °C (LGR S/N: 20574421, SEN S/N: 20574421)"
556,06/16/20 09:45:00 AM,98.661,16.903
557,06/16/20 10:00:00 AM,98.666,17.379
558,06/16/20 10:15:00 AM,98.665,18.140
559,06/16/20 10:30:00 AM,98.677,18.806
560,06/16/20 10:45:00 AM,98.680,19.472
561,06/16/20 11:00:00 AM,98.701,19.948
562,06/16/20 11:15:00 AM,98.700,20.138
563,06/16/20 11:30:00 AM,98.720,20.805
564,06/16/20 11:45:00 AM,98.708,21.855
565,06/16/20 12:00:00 PM,98.717,22.525
566,06/16/20 12:15:00 PM,98.714,22.908
567,06/16/20 12:30:00 PM,98.711,23.292
568,06/16/20 12:45:00 PM,98.723,26.097
569,06/16/20 01:00:00 PM,98.703,26.879
570,06/16/20 01:15:00 PM,98.712,25.805
571,06/16/20 01:30:00 PM,98.696,25.610
572,06/16/20 01:45:00 PM,98.689,25.416
573,06/16/20 02:00:00 PM,98.690,24.448
574,06/16/20 02:15:00 PM,98.701,24.738
575,06/16/20 02:30:00 PM,98.686,23.388
576,06/16/20 02:45:00 PM,98.679,23.196
577,06/16/20 03:00:00 PM,98.681,23.484
578,06/16/20 03:15:00 PM,98.660,23.677
579,06/16/20 03:30:00 PM,98.683,23.773
580,06/16/20 03:45:00 PM,98.651,23.677
581,06/16/20 04:00:00 PM,98.647,23.581
582,06/16/20 04:15:00 PM,98.656,24.062
583,06/16/20 04:30:00 PM,98.653,24.448
584,06/16/20 04:45:00 PM,98.633,24.931
585,06/16/20 05:00:00 PM,98.617,24.255
586,06/16/20 05:15:00 PM,98.613,24.158
587,06/16/20 05:30:00 PM,98.606,24.448
588,06/16/20 05:45:00 PM,98.606,24.448
589,06/16/20 06:00:00 PM,98.602,24.351
590,06/16/20 06:15:00 PM,98.613,24.641
591,06/16/20 06:30:00 PM,98.604,24.641
592,06/16/20 06:45:00 PM,98.579,24.255
593,06/16/20 07:00:00 PM,98.598,24.255
594,06/16/20 07:15:00 PM,98.613,24.641
595,06/16/20 07:30:00 PM,98.602,24.351
596,06/16/20 07:45:00 PM,98.600,24.062
597,06/16/20 08:00:00 PM,98.610,23.581
598,06/16/20 08:15:00 PM,98.619,23.581
599,06/16/20 08:30:00 PM,98.606,23.484
600,06/16/20 08:45:00 PM,98.619,23.100
601,06/16/20 09:00:00 PM,98.617,22.812
602,06/16/20 09:15:00 PM,98.640,22.238
603,06/16/20 09:30:00 PM,98.625,21.664
604,06/16/20 09:45:00 PM,98.620,21.091
605,06/16/20 10:00:00 PM,98.628,20.424
606,06/16/20 10:15:00 PM,98.628,19.567
607,06/16/20 10:30:00 PM,98.626,18.711
608,06/16/20 10:45:00 PM,98.623,17.855
609,06/16/20 11:00:00 PM,98.629,16.999
610,06/16/20 11:15:00 PM,98.614,16.332
611,06/16/20 11:30:00 PM,98.618,15.664
612,06/16/20 11:45:00 PM,98.621,14.996
613,06/17/20 12:00:00 AM,98.642,14.325
614,06/17/20 12:15:00 AM,98.629,13.558
615,06/17/20 12:30:00 AM,98.635,12.980
616,06/17/20 12:45:00 AM,98.646,12.497
617,06/17/20 01:00:00 AM,98.641,11.916
618,06/17/20 01:15:00 AM,98.666,11.528
619,06/17/20 01:30:00 AM,98.657,11.041
620,06/17/20 01:45:00 AM,98.653,10.651
621,06/17/20 02:00:00 AM,98.682,10.357
622,06/17/20 02:15:00 AM,98.668,9.965
623,06/17/20 02:30:00 AM,98.679,9.669
624,06/17/20 02:45:00 AM,98.708,9.373
625,06/17/20 03:00:00 AM,98.699,9.077
626,06/17/20 03:15:00 AM,98.722,8.680
627,06/17/20 03:30:00 AM,98.737,8.481
628,06/17/20 03:45:00 AM,98.734,8.581
629,06/17/20 04:00:00 AM,98.747,8.481
630,06/17/20 04:15:00 AM,98.750,8.382
631,06/17/20 04:30:00 AM,98.756,8.481
632,06/17/20 04:45:00 AM,98.759,8.680
633,06/17/20 05:00:00 AM,98.749,8.978
634,06/17/20 05:15:00 AM,98.736,9.373
635,06/17/20 05:30:00 AM,98.731,9.768
636,06/17/20 05:45:00 AM,98.745,10.161
637,06/17/20 06:00:00 AM,98.759,10.553
638,06/17/20 06:15:00 AM,98.782,10.944
639,06/17/20 06:30:00 AM,98.759,11.528
640,06/17/20 06:45:00 AM,98.777,12.013
641,06/17/20 07:00:00 AM,98.777,12.497
642,06/17/20 07:15:00 AM,98.774,12.787
643,06/17/20 07:30:00 AM,98.767,13.173
644,06/17/20 07:45:00 AM,98.779,13.558
645,06/17/20 08:00:00 AM,98.786,14.038
646,06/17/20 08:15:00 AM,98.774,14.709
647,06/17/20 08:30:00 AM,98.777,15.473
648,06/17/20 08:45:00 AM,98.782,15.951
649,06/17/20 09:00:00 AM,98.788,16.808
650,06/17/20 09:15:00 AM,98.792,17.665
651,06/17/20 09:30:00 AM,98.799,18.616
652,06/17/20 09:45:00 AM,98.811,19.282
653,06/17/20 10:00:00 AM,98.822,20.138
654,06/17/20 10:15:00 AM,98.818,20.901
655,06/17/20 10:30:00 AM,98.805,21.473
656,06/17/20 10:45:00 AM,98.838,22.046
657,06/17/20 11:00:00 AM,98.831,22.333
658,06/17/20 11:15:00 AM,98.817,22.429
659,06/17/20 11:30:00 AM,98.831,23.004
660,06/17/20 11:45:00 AM,98.827,23.869
661,06/17/20 12:00:00 PM,98.829,24.641
662,06/17/20 12:15:00 PM,98.814,24.738
663,06/17/20 12:30:00 PM,98.798,24.835
664,06/17/20 12:45:00 PM,98.814,27.665
665,06/17/20 01:00:00 PM,98.784,28.159
666,06/17/20 01:15:00 PM,98.783,27.567
667,06/17/20 01:30:00 PM,98.764,27.567
668,06/17/20 01:45:00 PM,98.755,26.488
669,06/17/20 02:00:00 PM,98.747,26.000
670,06/17/20 02:15:00 PM,98.749,25.513
671,06/17/20 02:30:00 PM,98.763,25.902
672,06/17/20 02:45:00 PM,98.732,25.319
673,06/17/20 03:00:00 PM,98.731,25.028
674,06/17/20 03:15:00 PM,98.736,24.931
675,06/17/20 03:30:00 PM,98.726,24.641
676,06/17/20 03:45:00 PM,98.720,23.773
677,06/17/20 04:00:00 PM,98.711,23.292
678,06/17/20 04:15:00 PM,98.722,23.100
679,06/17/20 04:30:00 PM,98.732,23.581
680,06/17/20 04:45:00 PM,98.733,23.869
681,06/17/20 05:00:00 PM,98.747,23.966
682,06/17/20 05:15:00 PM,98.726,23.677
683,06/17/20 05:30:00 PM,98.730,23.292
684,06/17/20 05:45:00 PM,98.716,23.196
685,06/17/20 06:00:00 PM,98.705,23.388
686,06/17/20 06:15:00 PM,98.720,23.773
687,06/17/20 06:30:00 PM,98.720,23.773
688,06/17/20 06:45:00 PM,98.732,24.062
689,06/17/20 07:00:00 PM,98.737,23.966
690,06/17/20 07:15:00 PM,98.754,23.677
691,06/17/20 07:30:00 PM,98.756,23.484
692,06/17/20 07:45:00 PM,98.748,23.773
693,06/17/20 08:00:00 PM,98.752,23.869
694,06/17/20 08:15:00 PM,98.756,23.484
695,06/17/20 08:30:00 PM,98.763,22.717
696,06/17/20 08:45:00 PM,98.758,22.142
697,06/17/20 09:00:00 PM,98.761,21.760
698,06/17/20 09:15:00 PM,98.759,21.282
699,06/17/20 09:30:00 PM,98.784,20.996
700,06/17/20 09:45:00 PM,98.777,20.615
701,06/17/20 10:00:00 PM,98.803,20.138
702,06/17/20 10:15:00 PM,98.818,19.853
703,06/17/20 10:30:00 PM,98.806,19.377
704,06/17/20 10:45:00 PM,98.826,18.996
705,06/17/20 11:00:00 PM,98.846,18.806
706,06/17/20 11:15:00 PM,98.842,18.521
707,06/17/20 11:30:00 PM,98.847,18.045
708,06/17/20 11:45:00 PM,98.844,17.379
709,06/18/20 12:00:00 AM,98.862,16.618
710,06/18/20 12:15:00 AM,98.885,15.760
711,06/18/20 12:30:00 AM,98.878,14.900
712,06/18/20 12:45:00 AM,98.883,13.942
713,06/18/20 01:00:00 AM,98.907,13.173
714,06/18/20 01:15:00 AM,98.898,12.497
715,06/18/20 01:30:00 AM,98.903,11.916
716,06/18/20 01:45:00 AM,98.894,11.431
717,06/18/20 02:00:00 AM,98.896,11.139
718,06/18/20 02:15:00 AM,98.909,11.041
719,06/18/20 02:30:00 AM,98.918,11.041
720,06/18/20 02:45:00 AM,98.925,10.846
721,06/18/20 03:00:00 AM,98.951,10.651
722,06/18/20 03:15:00 AM,98.953,10.357
723,06/18/20 03:30:00 AM,98.956,10.259
724,06/18/20 03:45:00 AM,98.954,10.063
725,06/18/20 04:00:00 AM,98.962,9.571
726,06/18/20 04:15:00 AM,98.973,8.978
727,06/18/20 04:30:00 AM,98.980,8.481
728,06/18/20 04:45:00 AM,98.980,8.182
729,06/18/20 05:00:00 AM,98.980,7.882
730,06/18/20 05:15:00 AM,98.971,7.882
731,06/18/20 05:30:00 AM,98.983,8.082
732,06/18/20 05:45:00 AM,98.977,8.282
733,06/18/20 06:00:00 AM,98.970,8.481
734,06/18/20 06:15:00 AM,98.983,8.680
735,06/18/20 06:30:00 AM,98.964,8.978
736,06/18/20 06:45:00 AM,98.971,9.571
737,06/18/20 07:00:00 AM,98.981,10.357
738,06/18/20 07:15:00 AM,98.963,10.846
739,06/18/20 07:30:00 AM,98.970,11.139
740,06/18/20 07:45:00 AM,98.980,11.625
741,06/18/20 08:00:00 AM,98.966,12.207
742,06/18/20 08:15:00 AM,98.966,12.883
743,06/18/20 08:30:00 AM,98.960,13.461
744,06/18/20 08:45:00 AM,98.954,14.038
745,06/18/20 09:00:00 AM,98.948,14.804
746,06/18/20 09:15:00 AM,98.940,15.378
747,06/18/20 09:30:00 AM,98.928,16.237
748,06/18/20 09:45:00 AM,98.923,17.094
749,06/18/20 10:00:00 AM,98.932,17.855
750,06/18/20 10:15:00 AM,98.930,18.616
751,06/18/20 10:30:00 AM,98.929,19.187
752,06/18/20 10:45:00 AM,98.937,19.567
753,06/18/20 11:00:00 AM,98.926,19.948
754,06/18/20 11:15:00 AM,98.928,20.424
755,06/18/20 11:30:00 AM,98.917,20.805
756,06/18/20 11:45:00 AM,98.916,21.664
757,06/18/20 12:00:00 PM,98.907,21.664
758,06/18/20 12:15:00 PM,98.873,22.429
759,06/18/20 12:30:00 PM,98.858,22.525
760,06/18/20 12:45:00 PM,98.881,24.545
761,06/18/20 01:00:00 PM,98.849,25.708
762,06/18/20 01:15:00 PM,98.814,24.738
763,06/18/20 01:30:00 PM,98.793,24.931
764,06/18/20 01:45:00 PM,98.765,23.966
765,06/18/20 02:00:00 PM,98.750,24.062
766,06/18/20 02:15:00 PM,98.739,23.773
767,06/18/20 02:30:00 PM,98.709,23.484
768,06/18/20 02:45:00 PM,98.692,23.292
769,06/18/20 03:00:00 PM,98.688,23.196
770,06/18/20 03:15:00 PM,98.656,23.100
771,06/18/20 03:30:00 PM,98.634,23.004
772,06/18/20 03:45:00 PM,98.605,23.004
773,06/18/20 04:00:00 PM,98.617,23.292
774,06/18/20 04:15:00 PM,98.600,23.581
775,06/18/20 04:30:00 PM,98.572,23.581
776,06/18/20 04:45:00 PM,98.548,23.196
777,06/18/20 05:00:00 PM,98.543,22.621
778,06/18/20 05:15:00 PM,98.510,23.196
779,06/18/20 05:30:00 PM,98.481,22.717
780,06/18/20 05:45:00 PM,98.467,22.142
781,06/18/20 06:00:00 PM,98.451,22.429
782,06/18/20 06:15:00 PM,98.432,22.429
783,06/18/20 06:30:00 PM,98.423,22.429
784,06/18/20 06:45:00 PM,98.416,22.717
785,06/18/20 07:00:00 PM,98.406,22.717
786,06/18/20 07:15:00 PM,98.388,22.717
787,06/18/20 07:30:00 PM,98.374,22.621
788,06/18/20 07:45:00 PM,98.348,22.429
789,06/18/20 08:00:00 PM,98.341,22.046
790,06/18/20 08:15:00 PM,98.324,21.855
791,06/18/20 08:30:00 PM,98.299,21.473
792,06/18/20 08:45:00 PM,98.301,21.091
793,06/18/20 09:00:00 PM,98.366,20.424
794,06/18/20 09:15:00 PM,98.408,19.472
795,06/18/20 09:30:00 PM,98.398,18.236
796,06/18/20 09:45:00 PM,98.380,17.665
797,06/18/20 10:00:00 PM,98.371,17.094
798,06/18/20 10:15:00 PM,98.376,16.618
799,06/18/20 10:30:00 PM,98.404,16.237
800,06/18/20 10:45:00 PM,98.389,15.760
801,06/18/20 11:00:00 PM,98.393,15.473
802,06/18/20 11:15:00 PM,98.392,15.091
803,06/18/20 11:30:00 PM,98.377,14.804
804,06/18/20 11:45:00 PM,98.381,14.517
805,06/19/20 12:00:00 AM,98.390,14.325
806,06/19/20 12:15:00 AM,98.370,14.134
807,06/19/20 12:30:00 AM,98.380,14.134
808,06/19/20 12:45:00 AM,98.360,13.942
809,06/19/20 01:00:00 AM,98.358,13.558
810,06/19/20 01:15:00 AM,98.347,13.173
811,06/19/20 01:30:00 AM,98.335,12.787
812,06/19/20 01:45:00 AM,98.328,12.497
813,06/19/20 02:00:00 AM,98.327,12.304
814,06/19/20 02:15:00 AM,98.325,12.110
815,06/19/20 02:30:00 AM,98.329,12.013
816,06/19/20 02:45:00 AM,98.300,11.819
817,06/19/20 03:00:00 AM,98.285,11.722
818,06/19/20 03:15:00 AM,98.289,11.625
819,06/19/20 03:30:00 AM,98.293,11.528
820,06/19/20 03:45:00 AM,98.281,11.334
821,06/19/20 04:00:00 AM,98.280,11.139
822,06/19/20 04:15:00 AM,98.283,11.041
823,06/19/20 04:30:00 AM,98.270,11.139
824,06/19/20 04:45:00 AM,98.285,11.236
825,06/19/20 05:00:00 AM,98.300,11.334
826,06/19/20 05:15:00 AM,98.296,11.431
827,06/19/20 05:30:00 AM,98.293,11.528
828,06/19/20 05:45:00 AM,98.276,11.722
829,06/19/20 06:00:00 AM,98.272,11.819
830,06/19/20 06:15:00 AM,98.258,11.916
831,06/19/20 06:30:00 AM,98.256,12.207
832,06/19/20 06:45:00 AM,98.252,12.304
833,06/19/20 07:00:00 AM,98.254,12.497
834,06/19/20 07:15:00 AM,98.256,12.883
835,06/19/20 07:30:00 AM,98.253,13.173
836,06/19/20 07:45:00 AM,98.245,13.365
837,06/19/20 08:00:00 AM,98.246,13.558
838,06/19/20 08:15:00 AM,98.251,13.654
839,06/19/20 08:30:00 AM,98.256,13.750
840,06/19/20 08:45:00 AM,98.256,13.750
841,06/19/20 09:00:00 AM,98.256,13.750
842,06/19/20 09:15:00 AM,98.242,13.654
843,06/19/20 09:30:00 AM,98.238,13.750
844,06/19/20 09:45:00 AM,98.224,13.846
845,06/19/20 10:00:00 AM,98.233,13.846
846,06/19/20 10:15:00 AM,98.219,13.750
847,06/19/20 10:30:00 AM,98.219,13.750
848,06/19/20 10:45:00 AM,98.218,13.558
849,06/19/20 11:00:00 AM,98.226,13.365
850,06/19/20 11:15:00 AM,98.220,13.076
851,06/19/20 11:30:00 AM,98.211,13.076
852,06/19/20 11:45:00 AM,98.220,13.076
853,06/19/20 12:00:00 PM,98.229,13.076
854,06/19/20 12:15:00 PM,98.235,13.173
855,06/19/20 12:30:00 PM,98.229,13.076
856,06/19/20 12:45:00 PM,98.239,13.076
857,06/19/20 01:00:00 PM,98.253,13.173
858,06/19/20 01:15:00 PM,98.257,13.076
859,06/19/20 01:30:00 PM,98.263,13.173
860,06/19/20 01:45:00 PM,98.276,13.076
861,06/19/20 02:00:00 PM,98.267,13.076
862,06/19/20 02:15:00 PM,98.257,13.076
863,06/19/20 02:30:00 PM,98.264,13.365
864,06/19/20 02:45:00 PM,98.261,13.654
865,06/19/20 03:00:00 PM,98.271,13.846
866,06/19/20 03:15:00 PM,98.290,14.038
867,06/19/20 03:30:00 PM,98.310,14.230
868,06/19/20 03:45:00 PM,98.288,14.517
869,06/19/20 04:00:00 PM,98.293,14.613
870,06/19/20 04:15:00 PM,98.283,14.613
871,06/19/20 04:30:00 PM,98.283,14.613
872,06/19/20 04:45:00 PM,98.270,14.709
873,06/19/20 05:00:00 PM,98.270,14.709
874,06/19/20 05:15:00 PM,98.260,14.709
875,06/19/20 05:30:00 PM,98.242,14.709
876,06/19/20 05:45:00 PM,98.247,14.804
877,06/19/20 06:00:00 PM,98.251,14.709
878,06/19/20 06:15:00 PM,98.243,15.282
879,06/19/20 06:30:00 PM,98.225,15.282
880,06/19/20 06:45:00 PM,98.210,14.996
881,06/19/20 07:00:00 PM,98.200,14.996
882,06/19/20 07:15:00 PM,98.200,14.996
883,06/19/20 07:30:00 PM,98.197,15.282
884,06/19/20 07:45:00 PM,98.202,15.569
885,06/19/20 08:00:00 PM,98.202,15.569
886,06/19/20 08:15:00 PM,98.197,15.282
887,06/19/20 08:30:00 PM,98.186,14.709
888,06/19/20 08:45:00 PM,98.176,14.517
889,06/19/20 09:00:00 PM,98.176,14.517
890,06/19/20 09:15:00 PM,98.171,14.613
891,06/19/20 09:30:00 PM,98.172,14.804
892,06/19/20 09:45:00 PM,98.187,15.091
893,06/19/20 10:00:00 PM,98.172,14.996
894,06/19/20 10:15:00 PM,98.171,14.613
895,06/19/20 10:30:00 PM,98.151,14.230
896,06/19/20 10:45:00 PM,98.145,13.942
897,06/19/20 11:00:00 PM,98.148,13.654
898,06/19/20 11:15:00 PM,98.170,13.365
899,06/19/20 11:30:00 PM,98.160,13.173
900,06/19/20 11:45:00 PM,98.161,12.690
901,06/20/20 12:00:00 AM,98.177,12.304
902,06/20/20 12:15:00 AM,98.197,11.819
903,06/20/20 12:30:00 AM,98.197,11.334
904,06/20/20 12:45:00 AM,98.197,10.846
905,06/20/20 01:00:00 AM,98.188,10.357
906,06/20/20 01:15:00 AM,98.202,9.965
907,06/20/20 01:30:00 AM,98.219,9.472
908,06/20/20 01:45:00 AM,98.211,9.176
909,06/20/20 02:00:00 AM,98.230,8.879
910,06/20/20 02:15:00 AM,98.234,8.481
911,06/20/20 02:30:00 AM,98.234,8.182
912,06/20/20 02:45:00 AM,98.225,7.882
913,06/20/20 03:00:00 AM,98.240,7.682
914,06/20/20 03:15:00 AM,98.231,7.381
915,06/20/20 03:30:00 AM,98.255,7.179
916,06/20/20 03:45:00 AM,98.255,6.877
917,06/20/20 04:00:00 AM,98.245,6.877
918,06/20/20 04:15:00 AM,98.263,6.573
919,06/20/20 04:30:00 AM,98.257,6.471
920,06/20/20 04:45:00 AM,98.253,6.268
921,06/20/20 05:00:00 AM,98.265,6.166
922,06/20/20 05:15:00 AM,98.272,6.268
923,06/20/20 05:30:00 AM,98.250,6.370
924,06/20/20 05:45:00 AM,98.254,6.573
925,06/20/20 06:00:00 AM,98.258,6.775
926,06/20/20 06:15:00 AM,98.249,7.079
927,06/20/20 06:30:00 AM,98.262,7.582
928,06/20/20 06:45:00 AM,98.274,8.082
929,06/20/20 07:00:00 AM,98.258,8.879
930,06/20/20 07:15:00 AM,98.246,9.768
931,06/20/20 07:30:00 AM,98.264,10.553
932,06/20/20 07:45:00 AM,98.255,11.041
933,06/20/20 08:00:00 AM,98.263,11.334
934,06/20/20 08:15:00 AM,98.251,11.625
935,06/20/20 08:30:00 AM,98.247,12.207
936,06/20/20 08:45:00 AM,98.241,12.787
937,06/20/20 09:00:00 AM,98.244,13.173
938,06/20/20 09:15:00 AM,98.250,13.461
939,06/20/20 09:30:00 AM,98.220,13.942
940,06/20/20 09:45:00 AM,98.227,14.613
941,06/20/20 10:00:00 AM,98.238,15.187
942,06/20/20 10:15:00 AM,98.226,16.046
943,06/20/20 10:30:00 AM,98.240,16.332
944,06/20/20 10:45:00 AM,98.231,16.713
945,06/20/20 11:00:00 AM,98.222,17.094
946,06/20/20 11:15:00 AM,98.231,17.475
947,06/20/20 11:30:00 AM,98.235,17.760
948,06/20/20 11:45:00 AM,98.244,19.567
949,06/20/20 12:00:00 PM,98.267,20.519
950,06/20/20 12:15:00 PM,98.247,20.710
951,06/20/20 12:30:00 PM,98.232,20.138
952,06/20/20 12:45:00 PM,98.234,20.615
953,06/20/20 01:00:00 PM,98.233,20.805
954,06/20/20 01:15:00 PM,98.212,21.855
955,06/20/20 01:30:00 PM,98.215,22.621
956,06/20/20 01:45:00 PM,98.210,23.196
957,06/20/20 02:00:00 PM,98.195,22.142
958,06/20/20 02:15:00 PM,98.178,21.951
959,06/20/20 02:30:00 PM,98.157,21.664
960,06/20/20 02:45:00 PM,98.182,22.046
961,06/20/20 03:00:00 PM,98.192,21.378
962,06/20/20 03:15:00 PM,98.197,20.424
963,06/20/20 03:30:00 PM,98.190,18.996
964,06/20/20 03:45:00 PM,98.188,17.950
965,06/20/20 04:00:00 PM,98.198,17.570
966,06/20/20 04:15:00 PM,98.198,17.570
967,06/20/20 04:30:00 PM,98.212,17.475
968,06/20/20 04:45:00 PM,98.264,16.999
969,06/20/20 05:00:00 PM,98.277,16.141
970,06/20/20 05:15:00 PM,98.261,14.900
971,06/20/20 05:30:00 PM,98.199,14.421
972,06/20/20 05:45:00 PM,98.198,14.230
973,06/20/20 06:00:00 PM,98.239,14.134
974,06/20/20 06:15:00 PM,98.258,14.134
975,06/20/20 06:30:00 PM,98.260,14.517
976,06/20/20 06:45:00 PM,98.261,14.900
977,06/20/20 07:00:00 PM,98.252,14.900
978,06/20/20 07:15:00 PM,98.247,14.804
979,06/20/20 07:30:00 PM,98.252,14.900
980,06/20/20 07:45:00 PM,98.265,14.804
981,06/20/20 08:00:00 PM,98.261,14.900
982,06/20/20 08:15:00 PM,98.252,14.900
983,06/20/20 08:30:00 PM,98.252,14.900
984,06/20/20 08:45:00 PM,98.261,14.900
985,06/20/20 09:00:00 PM,98.284,14.804
986,06/20/20 09:15:00 PM,98.284,14.804
987,06/20/20 09:30:00 PM,98.280,14.900
988,06/20/20 09:45:00 PM,98.270,14.900
989,06/20/20 10:00:00 PM,98.275,14.804
990,06/20/20 10:15:00 PM,98.284,14.804
991,06/20/20 10:30:00 PM,98.307,14.709
992,06/20/20 10:45:00 PM,98.293,14.613
993,06/20/20 11:00:00 PM,98.306,14.517
994,06/20/20 11:15:00 PM,98.315,14.325
995,06/20/20 11:30:00 PM,98.296,14.134
996,06/20/20 11:45:00 PM,98.304,13.942
997,06/21/20 12:00:00 AM,98.303,13.750
998,06/21/20 12:15:00 AM,98.317,13.654
999,06/21/20 12:30:00 AM,98.326,13.654
1000,06/21/20 12:45:00 AM,98.326,13.654
1001,06/21/20 01:00:00 AM,98.311,13.558
1002,06/21/20 01:15:00 AM,98.316,13.461
1003,06/21/20 01:30:00 AM,98.310,13.365
1004,06/21/20 01:45:00 AM,98.315,13.269
1005,06/21/20 02:00:00 AM,98.324,13.269
1006,06/21/20 02:15:00 AM,98.324,13.269
1007,06/21/20 02:30:00 AM,98.324,13.269
1008,06/21/20 02:45:00 AM,98.324,13.269
1009,06/21/20 03:00:00 AM,98.333,13.269
1010,06/21/20 03:15:00 AM,98.338,13.365
1011,06/21/20 03:30:00 AM,98.334,13.461
1012,06/21/20 03:45:00 AM,98.349,13.558
1013,06/21/20 04:00:00 AM,98.330,13.558
1014,06/21/20 04:15:00 AM,98.344,13.461
1015,06/21/20 04:30:00 AM,98.329,13.365
1016,06/21/20 04:45:00 AM,98.333,13.269
1017,06/21/20 05:00:00 AM,98.334,13.461
1018,06/21/20 05:15:00 AM,98.320,13.365
1019,06/21/20 05:30:00 AM,98.345,12.980
1020,06/21/20 05:45:00 AM,98.370,12.401
1021,06/21/20 06:00:00 AM,98.376,12.013
1022,06/21/20 06:15:00 AM,98.369,11.722
1023,06/21/20 06:30:00 AM,98.399,11.431
1024,06/21/20 06:45:00 AM,98.416,11.236
1025,06/21/20 07:00:00 AM,98.433,11.041
1026,06/21/20 07:15:00 AM,98.455,10.944
1027,06/21/20 07:30:00 AM,98.468,10.846
1028,06/21/20 07:45:00 AM,98.490,10.748
1029,06/21/20 08:00:00 AM,98.494,10.651
1030,06/21/20 08:15:00 AM,98.531,10.651
1031,06/21/20 08:30:00 AM,98.582,10.553
1032,06/21/20 08:45:00 AM,98.582,10.553
1033,06/21/20 09:00:00 AM,98.591,10.553
1034,06/21/20 09:15:00 AM,98.582,10.553
1035,06/21/20 09:30:00 AM,98.610,10.553
1036,06/21/20 09:45:00 AM,98.613,10.455
1037,06/21/20 10:00:00 AM,98.610,10.553
1038,06/21/20 10:15:00 AM,98.606,10.651
1039,06/21/20 10:30:00 AM,98.612,10.748
1040,06/21/20 10:45:00 AM,98.640,10.748
1041,06/21/20 11:00:00 AM,98.630,10.748
1042,06/21/20 11:15:00 AM,98.645,10.846
1043,06/21/20 11:30:00 AM,98.655,10.846
1044,06/21/20 11:45:00 AM,98.670,10.944
1045,06/21/20 12:00:00 PM,98.660,10.944
1046,06/21/20 12:15:00 PM,98.675,11.041
1047,06/21/20 12:30:00 PM,98.685,11.041
1048,06/21/20 12:45:00 PM,98.681,11.139
1049,06/21/20 01:00:00 PM,98.700,11.139
1050,06/21/20 01:15:00 PM,98.696,11.236
1051,06/21/20 01:30:00 PM,98.726,11.431
1052,06/21/20 01:45:00 PM,98.726,11.431
1053,06/21/20 02:00:00 PM,98.724,11.236
1054,06/21/20 02:15:00 PM,98.711,11.334
1055,06/21/20 02:30:00 PM,98.748,11.334
1056,06/21/20 02:45:00 PM,98.733,11.236
1057,06/21/20 03:00:00 PM,98.737,11.139
1058,06/21/20 03:15:00 PM,98.737,11.139
1059,06/21/20 03:30:00 PM,98.752,11.236
1060,06/21/20 03:45:00 PM,98.739,11.334
1061,06/21/20 04:00:00 PM,98.735,11.431
1062,06/21/20 04:15:00 PM,98.722,11.528
1063,06/21/20 04:30:00 PM,98.726,11.431
1064,06/21/20 04:45:00 PM,98.741,11.528
1065,06/21/20 05:00:00 PM,98.735,11.431
1066,06/21/20 05:15:00 PM,98.735,11.431
1067,06/21/20 05:30:00 PM,98.735,11.431
1068,06/21/20 05:45:00 PM,98.735,11.431
1069,06/21/20 06:00:00 PM,98.735,11.431
1070,06/21/20 06:15:00 PM,98.726,11.431
1071,06/21/20 06:30:00 PM,98.707,11.431
1072,06/21/20 06:45:00 PM,98.726,11.431
1073,06/21/20 07:00:00 PM,98.703,11.041
1074,06/21/20 07:15:00 PM,98.698,10.944
1075,06/21/20 07:30:00 PM,98.724,10.748
1076,06/21/20 07:45:00 PM,98.718,10.651
1077,06/21/20 08:00:00 PM,98.701,10.846
1078,06/21/20 08:15:00 PM,98.707,10.944
1079,06/21/20 08:30:00 PM,98.707,10.944
1080,06/21/20 08:45:00 PM,98.720,10.846
1081,06/21/20 09:00:00 PM,98.705,10.748
1082,06/21/20 09:15:00 PM,98.712,10.553
1083,06/21/20 09:30:00 PM,98.703,10.553
1084,06/21/20 09:45:00 PM,98.697,10.455
1085,06/21/20 10:00:00 PM,98.691,10.357
1086,06/21/20 10:15:00 PM,98.676,10.259
1087,06/21/20 10:30:00 PM,98.667,10.259
1088,06/21/20 10:45:00 PM,98.676,10.259
1089,06/21/20 11:00:00 PM,98.676,10.259
1090,06/21/20 11:15:00 PM,98.680,10.161
1091,06/21/20 11:30:00 PM,98.671,10.161
1092,06/21/20 11:45:00 PM,98.665,10.063
1093,06/22/20 12:00:00 AM,98.674,10.063
1094,06/22/20 12:15:00 AM,98.659,9.965
1095,06/22/20 12:30:00 AM,98.653,9.866
1096,06/22/20 12:45:00 AM,98.635,9.866
1097,06/22/20 01:00:00 AM,98.625,9.866
1098,06/22/20 01:15:00 AM,98.616,9.866
1099,06/22/20 01:30:00 AM,98.601,9.768
1100,06/22/20 01:45:00 AM,98.601,9.768
1101,06/22/20 02:00:00 AM,98.591,9.768
1102,06/22/20 02:15:00 AM,98.601,9.768
1103,06/22/20 02:30:00 AM,98.576,9.669
1104,06/22/20 02:45:00 AM,98.576,9.669
1105,06/22/20 03:00:00 AM,98.548,9.669
1106,06/22/20 03:15:00 AM,98.567,9.669
